"file","file_name","file_accession","TF_clean","cell_line","assay","output_type","file_format"
"./ENCFF525YHW.bed.gz","ENCFF525YHW.bed.gz","ENCFF525YHW","JUNB","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF525YRJ.bed.gz","ENCFF525YRJ.bed.gz","ENCFF525YRJ","ATF2","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF527ABX.bed.gz","ENCFF527ABX.bed.gz","ENCFF527ABX","ELK1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF528ESS.bed.gz","ENCFF528ESS.bed.gz","ENCFF528ESS","ATF3","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF528GUQ.bed.gz","ENCFF528GUQ.bed.gz","ENCFF528GUQ","JUN","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF528HDQ.bed.gz","ENCFF528HDQ.bed.gz","ENCFF528HDQ","NFE2L1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF528PVS.bed.gz","ENCFF528PVS.bed.gz","ENCFF528PVS","BACH1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF528QDU.bed.gz","ENCFF528QDU.bed.gz","ENCFF528QDU","SP1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF529CTW.bed.gz","ENCFF529CTW.bed.gz","ENCFF529CTW","JUNB","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF530ZTE.bed.gz","ENCFF530ZTE.bed.gz","ENCFF530ZTE","MAFK","A549","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF531RIP.bed.gz","ENCFF531RIP.bed.gz","ENCFF531RIP","JUND","HeLa-S3","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF532HOG.bed.gz","ENCFF532HOG.bed.gz","ENCFF532HOG","FOSL1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF532UQX.bed.gz","ENCFF532UQX.bed.gz","ENCFF532UQX","SP1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF533CKX.bed.gz","ENCFF533CKX.bed.gz","ENCFF533CKX","ETS1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF533IUC.bed.gz","ENCFF533IUC.bed.gz","ENCFF533IUC","SP1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF533VYT.bed.gz","ENCFF533VYT.bed.gz","ENCFF533VYT","FOSL2","SK-N-SH","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF534CIF.bed.gz","ENCFF534CIF.bed.gz","ENCFF534CIF","MYBL2","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF534GKQ.bed.gz","ENCFF534GKQ.bed.gz","ENCFF534GKQ","TBP","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF535BIN.bed.gz","ENCFF535BIN.bed.gz","ENCFF535BIN","ATF4","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF535OOE.bed.gz","ENCFF535OOE.bed.gz","ENCFF535OOE","JUND","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF535WCX.bed.gz","ENCFF535WCX.bed.gz","ENCFF535WCX","CLOCK","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF536QLN.bed.gz","ENCFF536QLN.bed.gz","ENCFF536QLN","DDIT3","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF536WWR.bed.gz","ENCFF536WWR.bed.gz","ENCFF536WWR","KLF4","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF538KAC.bed.gz","ENCFF538KAC.bed.gz","ENCFF538KAC","ATF2","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF539GRW.bed.gz","ENCFF539GRW.bed.gz","ENCFF539GRW","JUND","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF539HGI.bed.gz","ENCFF539HGI.bed.gz","ENCFF539HGI","ETS1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF539RBU.bed.gz","ENCFF539RBU.bed.gz","ENCFF539RBU","ATF1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF539UXY.bed.gz","ENCFF539UXY.bed.gz","ENCFF539UXY","ATF1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF540QUU.bed.gz","ENCFF540QUU.bed.gz","ENCFF540QUU","ATF1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF540SXF.bed.gz","ENCFF540SXF.bed.gz","ENCFF540SXF","FOS","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF543FNN.bed.gz","ENCFF543FNN.bed.gz","ENCFF543FNN","BACH1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF543MHK.bed.gz","ENCFF543MHK.bed.gz","ENCFF543MHK","JUN","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF543VME.bed.gz","ENCFF543VME.bed.gz","ENCFF543VME","ETS1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF544UXM.bed.gz","ENCFF544UXM.bed.gz","ENCFF544UXM","JUN","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF545FAT.bed.gz","ENCFF545FAT.bed.gz","ENCFF545FAT","TBP","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF545TVD.bed.gz","ENCFF545TVD.bed.gz","ENCFF545TVD","NFE2L1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF545WXN.bed.gz","ENCFF545WXN.bed.gz","ENCFF545WXN","RUNX1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF546ASI.bed.gz","ENCFF546ASI.bed.gz","ENCFF546ASI","SP1","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF547APK.bed.gz","ENCFF547APK.bed.gz","ENCFF547APK","ETS1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF547SJG.bed.gz","ENCFF547SJG.bed.gz","ENCFF547SJG","CEBPB","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF548LWG.bed.gz","ENCFF548LWG.bed.gz","ENCFF548LWG","FOS","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF548UHD.bed.gz","ENCFF548UHD.bed.gz","ENCFF548UHD","ATF4","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF549KXU.bed.gz","ENCFF549KXU.bed.gz","ENCFF549KXU","FOS","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF549YLW.bed.gz","ENCFF549YLW.bed.gz","ENCFF549YLW","NPAS2","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF549ZNP.bed.gz","ENCFF549ZNP.bed.gz","ENCFF549ZNP","ATF6","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF550JMT.bed.gz","ENCFF550JMT.bed.gz","ENCFF550JMT","TBP","HeLa-S3","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF550TXR.bed.gz","ENCFF550TXR.bed.gz","ENCFF550TXR","CREB1","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF550WHD.bed.gz","ENCFF550WHD.bed.gz","ENCFF550WHD","TBP","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF551TEB.bed.gz","ENCFF551TEB.bed.gz","ENCFF551TEB","CREB3","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF552XOP.bed.gz","ENCFF552XOP.bed.gz","ENCFF552XOP","JDP2","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF552ZAY.bed.gz","ENCFF552ZAY.bed.gz","ENCFF552ZAY","NFE2","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF553DRN.bed.gz","ENCFF553DRN.bed.gz","ENCFF553DRN","CREB1","MCF-7","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF553DTU.bed.gz","ENCFF553DTU.bed.gz","ENCFF553DTU","BACH1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF553GPK.bed.gz","ENCFF553GPK.bed.gz","ENCFF553GPK","SP1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF553ICR.bed.gz","ENCFF553ICR.bed.gz","ENCFF553ICR","SP1","HCT116","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF553OVY.bed.gz","ENCFF553OVY.bed.gz","ENCFF553OVY","SP1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF554QCN.bed.gz","ENCFF554QCN.bed.gz","ENCFF554QCN","MAFF","HeLa-S3","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF554SLQ.bed.gz","ENCFF554SLQ.bed.gz","ENCFF554SLQ","ELK1","A549","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF555MVU.bed.gz","ENCFF555MVU.bed.gz","ENCFF555MVU","NFE2L2","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF555TLY.bed.gz","ENCFF555TLY.bed.gz","ENCFF555TLY","NFE2L1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF556LDH.bed.gz","ENCFF556LDH.bed.gz","ENCFF556LDH","NFE2L1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF556OZO.bed.gz","ENCFF556OZO.bed.gz","ENCFF556OZO","CEBPB","Ishikawa","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF556SMM.bed.gz","ENCFF556SMM.bed.gz","ENCFF556SMM","ATF3","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF556TCV.bed.gz","ENCFF556TCV.bed.gz","ENCFF556TCV","ATF7","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF556TOJ.bed.gz","ENCFF556TOJ.bed.gz","ENCFF556TOJ","JUND","HeLa-S3","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF556YAO.bed.gz","ENCFF556YAO.bed.gz","ENCFF556YAO","CREB1","Ishikawa","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF556ZCT.bed.gz","ENCFF556ZCT.bed.gz","ENCFF556ZCT","FOSL2","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF557BWM.bed.gz","ENCFF557BWM.bed.gz","ENCFF557BWM","CEBPB","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF557SHR.bed.gz","ENCFF557SHR.bed.gz","ENCFF557SHR","GATA3","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF558AKZ.bed.gz","ENCFF558AKZ.bed.gz","ENCFF558AKZ","PBX3","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF559LTZ.bed.gz","ENCFF559LTZ.bed.gz","ENCFF559LTZ","ATF2","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF559LYQ.bed.gz","ENCFF559LYQ.bed.gz","ENCFF559LYQ","JUND","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF559WOL.bed.gz","ENCFF559WOL.bed.gz","ENCFF559WOL","JUND","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF559XFS.bed.gz","ENCFF559XFS.bed.gz","ENCFF559XFS","FOSL1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF560AQD.bed.gz","ENCFF560AQD.bed.gz","ENCFF560AQD","RUNX1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF560WQA.bed.gz","ENCFF560WQA.bed.gz","ENCFF560WQA","FOSL2","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF560ZPB.bed.gz","ENCFF560ZPB.bed.gz","ENCFF560ZPB","NFE2L2","HeLa-S3","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF561CJL.bed.gz","ENCFF561CJL.bed.gz","ENCFF561CJL","NFE2L2","HeLa-S3","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF561CXF.bed.gz","ENCFF561CXF.bed.gz","ENCFF561CXF","JUN","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF561JSP.bed.gz","ENCFF561JSP.bed.gz","ENCFF561JSP","ATF3","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF561QKK.bed.gz","ENCFF561QKK.bed.gz","ENCFF561QKK","CEBPB","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF562ERQ.bed.gz","ENCFF562ERQ.bed.gz","ENCFF562ERQ","CREB3L1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF562LCU.bed.gz","ENCFF562LCU.bed.gz","ENCFF562LCU","CEBPB","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF562YGL.bed.gz","ENCFF562YGL.bed.gz","ENCFF562YGL","CREB1","Ishikawa","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF562YSV.bed.gz","ENCFF562YSV.bed.gz","ENCFF562YSV","JUND","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF563CWK.bed.gz","ENCFF563CWK.bed.gz","ENCFF563CWK","SP1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF563KFG.bed.gz","ENCFF563KFG.bed.gz","ENCFF563KFG","ETS1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF563LKK.bed.gz","ENCFF563LKK.bed.gz","ENCFF563LKK","FOSL2","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF563ZJM.bed.gz","ENCFF563ZJM.bed.gz","ENCFF563ZJM","KLF6","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF564JKS.bed.gz","ENCFF564JKS.bed.gz","ENCFF564JKS","CEBPB","HCT116","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF564YGY.bed.gz","ENCFF564YGY.bed.gz","ENCFF564YGY","CREB1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF565QWY.bed.gz","ENCFF565QWY.bed.gz","ENCFF565QWY","GATA3","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF565QYS.bed.gz","ENCFF565QYS.bed.gz","ENCFF565QYS","JUNB","A549","TF ChIP-seq","peaks","bed narrowPeak"
"./ENCFF565SBG.bed.gz","ENCFF565SBG.bed.gz","ENCFF565SBG","TBP","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF565TYG.bed.gz","ENCFF565TYG.bed.gz","ENCFF565TYG","NFE2","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF565ZYL.bed.gz","ENCFF565ZYL.bed.gz","ENCFF565ZYL","ATF7","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF566HGU.bed.gz","ENCFF566HGU.bed.gz","ENCFF566HGU","CREB3L1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF566SCZ.bed.gz","ENCFF566SCZ.bed.gz","ENCFF566SCZ","JUN","HeLa-S3","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF567EYJ.bed.gz","ENCFF567EYJ.bed.gz","ENCFF567EYJ","CREB1","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF569LWD.bed.gz","ENCFF569LWD.bed.gz","ENCFF569LWD","FOSL2","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF569NVH.bed.gz","ENCFF569NVH.bed.gz","ENCFF569NVH","CREM","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF569QON.bed.gz","ENCFF569QON.bed.gz","ENCFF569QON","MYBL2","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF569UZW.bed.gz","ENCFF569UZW.bed.gz","ENCFF569UZW","CEBPB","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF569VYO.bed.gz","ENCFF569VYO.bed.gz","ENCFF569VYO","MAFK","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF569ZCY.bed.gz","ENCFF569ZCY.bed.gz","ENCFF569ZCY","JUND","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF570XMD.bed.gz","ENCFF570XMD.bed.gz","ENCFF570XMD","BACH1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF570YMS.bed.gz","ENCFF570YMS.bed.gz","ENCFF570YMS","CREB1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF571FVN.bed.gz","ENCFF571FVN.bed.gz","ENCFF571FVN","CREB1","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF571LUR.bed.gz","ENCFF571LUR.bed.gz","ENCFF571LUR","MAFG","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF571MPI.bed.gz","ENCFF571MPI.bed.gz","ENCFF571MPI","CREB1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF571UHE.bed.gz","ENCFF571UHE.bed.gz","ENCFF571UHE","ATF7","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF571YBD.bed.gz","ENCFF571YBD.bed.gz","ENCFF571YBD","JUND","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF572YZB.bed.gz","ENCFF572YZB.bed.gz","ENCFF572YZB","CREB3","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF573ALP.bed.gz","ENCFF573ALP.bed.gz","ENCFF573ALP","SP1","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF573DRR.bed.gz","ENCFF573DRR.bed.gz","ENCFF573DRR","RUNX1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF573MKN.bed.gz","ENCFF573MKN.bed.gz","ENCFF573MKN","CREB3","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF573QWP.bed.gz","ENCFF573QWP.bed.gz","ENCFF573QWP","NFE2L1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF574HYI.bed.gz","ENCFF574HYI.bed.gz","ENCFF574HYI","ETS1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF575MOS.bed.gz","ENCFF575MOS.bed.gz","ENCFF575MOS","MAFF","HeLa-S3","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF576BKY.bed.gz","ENCFF576BKY.bed.gz","ENCFF576BKY","CREB1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF577BBA.bed.gz","ENCFF577BBA.bed.gz","ENCFF577BBA","SP1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF577EMC.bed.gz","ENCFF577EMC.bed.gz","ENCFF577EMC","SP1","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF577XUM.bed.gz","ENCFF577XUM.bed.gz","ENCFF577XUM","JUND","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF578MYY.bed.gz","ENCFF578MYY.bed.gz","ENCFF578MYY","CEBPB","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF578NDV.bed.gz","ENCFF578NDV.bed.gz","ENCFF578NDV","TBP","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF579EPB.bed.gz","ENCFF579EPB.bed.gz","ENCFF579EPB","MYBL2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF579OUH.bed.gz","ENCFF579OUH.bed.gz","ENCFF579OUH","GTF2B","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF579QGS.bed.gz","ENCFF579QGS.bed.gz","ENCFF579QGS","JUNB","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF580BFZ.bed.gz","ENCFF580BFZ.bed.gz","ENCFF580BFZ","MAFG","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF580LUY.bed.gz","ENCFF580LUY.bed.gz","ENCFF580LUY","JUND","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF581SVN.bed.gz","ENCFF581SVN.bed.gz","ENCFF581SVN","ATF2","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF582KSF.bed.gz","ENCFF582KSF.bed.gz","ENCFF582KSF","ATF1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF582YPB.bed.gz","ENCFF582YPB.bed.gz","ENCFF582YPB","CREB3L1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF583CJG.bed.gz","ENCFF583CJG.bed.gz","ENCFF583CJG","ATF1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF583NBG.bed.gz","ENCFF583NBG.bed.gz","ENCFF583NBG","MAFF","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF583RCF.bed.gz","ENCFF583RCF.bed.gz","ENCFF583RCF","SP1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF583RNU.bed.gz","ENCFF583RNU.bed.gz","ENCFF583RNU","NFE2","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF584CNF.bed.gz","ENCFF584CNF.bed.gz","ENCFF584CNF","TBP","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF584OTW.bed.gz","ENCFF584OTW.bed.gz","ENCFF584OTW","JUN","HeLa-S3","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF585VCJ.bed.gz","ENCFF585VCJ.bed.gz","ENCFF585VCJ","CEBPB","A549","TF ChIP-seq","peaks","bed narrowPeak"
"./ENCFF585XZF.bed.gz","ENCFF585XZF.bed.gz","ENCFF585XZF","JUN","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF586MZX.bed.gz","ENCFF586MZX.bed.gz","ENCFF586MZX","ELK1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF586UHP.bed.gz","ENCFF586UHP.bed.gz","ENCFF586UHP","FOS","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF587WTI.bed.gz","ENCFF587WTI.bed.gz","ENCFF587WTI","JUND","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF587YQM.bed.gz","ENCFF587YQM.bed.gz","ENCFF587YQM","JUND","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF588ACZ.bed.gz","ENCFF588ACZ.bed.gz","ENCFF588ACZ","ATF3","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF588DOK.bed.gz","ENCFF588DOK.bed.gz","ENCFF588DOK","FOS","HeLa-S3","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF588IAG.bed.gz","ENCFF588IAG.bed.gz","ENCFF588IAG","RUNX1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF588RQY.bed.gz","ENCFF588RQY.bed.gz","ENCFF588RQY","ATF3","HCT116","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF588WBI.bed.gz","ENCFF588WBI.bed.gz","ENCFF588WBI","ARNTL","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF589QXC.bed.gz","ENCFF589QXC.bed.gz","ENCFF589QXC","JUN","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF589XFT.bed.gz","ENCFF589XFT.bed.gz","ENCFF589XFT","JUN","A549","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF590IBE.bed.gz","ENCFF590IBE.bed.gz","ENCFF590IBE","JUN","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF590IQB.bed.gz","ENCFF590IQB.bed.gz","ENCFF590IQB","CREB1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF591MWE.bed.gz","ENCFF591MWE.bed.gz","ENCFF591MWE","MAFK","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF592GPF.bed.gz","ENCFF592GPF.bed.gz","ENCFF592GPF","CLOCK","MCF-7","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF592ZPR.bed.gz","ENCFF592ZPR.bed.gz","ENCFF592ZPR","CEBPB","Ishikawa","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF593EVE.bed.gz","ENCFF593EVE.bed.gz","ENCFF593EVE","JUNB","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF594LBX.bed.gz","ENCFF594LBX.bed.gz","ENCFF594LBX","SP1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF594YBN.bed.gz","ENCFF594YBN.bed.gz","ENCFF594YBN","CLOCK","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF595WOT.bed.gz","ENCFF595WOT.bed.gz","ENCFF595WOT","JUN","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
