"file_name","file_accession","TF","cell_line","gene_name","n_overlapping_peaks"
"ENCFF328ADS.bed.gz","ENCFF328ADS","CXXC5","K562","RAET1G",1
"ENCFF328ADS.bed.gz","ENCFF328ADS","CXXC5","K562","RAET1L",1
"ENCFF328ADS.bed.gz","ENCFF328ADS","CXXC5","K562","ULBP1",1
"ENCFF328ADS.bed.gz","ENCFF328ADS","CXXC5","K562","ULBP2",2
"ENCFF328ADS.bed.gz","ENCFF328ADS","CXXC5","K562","ULBP3",1
"ENCFF328BUR.bed.gz","ENCFF328BUR","MAFK","HeLa-S3","MICA",1
"ENCFF328BUR.bed.gz","ENCFF328BUR","MAFK","HeLa-S3","MICB",3
"ENCFF328BUR.bed.gz","ENCFF328BUR","MAFK","HeLa-S3","RAET1E",2
"ENCFF328BUR.bed.gz","ENCFF328BUR","MAFK","HeLa-S3","ULBP1",1
"ENCFF328IZQ.bed.gz","ENCFF328IZQ","MAFK","HeLa-S3",NA,0
"ENCFF328JKG.bed.gz","ENCFF328JKG","CREB3","K562","MICA",1
"ENCFF328JKG.bed.gz","ENCFF328JKG","CREB3","K562","MICB",4
"ENCFF328JKG.bed.gz","ENCFF328JKG","CREB3","K562","RAET1G",2
"ENCFF328JKG.bed.gz","ENCFF328JKG","CREB3","K562","ULBP1",1
"ENCFF328JKG.bed.gz","ENCFF328JKG","CREB3","K562","ULBP2",1
"ENCFF328JKG.bed.gz","ENCFF328JKG","CREB3","K562","ULBP3",6
"ENCFF328OCA.bed.gz","ENCFF328OCA","JUNB","K562","MICB",1
"ENCFF329CUQ.bed.gz","ENCFF329CUQ","JUN","A549","MICA",1
"ENCFF329CUQ.bed.gz","ENCFF329CUQ","JUN","A549","MICB",1
"ENCFF329CUQ.bed.gz","ENCFF329CUQ","JUN","A549","ULBP1",2
"ENCFF329CUQ.bed.gz","ENCFF329CUQ","JUN","A549","ULBP3",1
"ENCFF329VXJ.bed.gz","ENCFF329VXJ","PBX3","A549","MICA",2
"ENCFF329VXJ.bed.gz","ENCFF329VXJ","PBX3","A549","ULBP1",1
"ENCFF329VXJ.bed.gz","ENCFF329VXJ","PBX3","A549","ULBP3",1
"ENCFF330BYY.bed.gz","ENCFF330BYY","JUN","MCF-7",NA,0
"ENCFF330CLZ.bed.gz","ENCFF330CLZ","SP1","HepG2",NA,0
"ENCFF330MJY.bed.gz","ENCFF330MJY","ATF7","MCF-7",NA,0
"ENCFF331AZY.bed.gz","ENCFF331AZY","MAFK","A549","ULBP3",1
"ENCFF331ISN.bed.gz","ENCFF331ISN","MAFK","HeLa-S3",NA,0
"ENCFF331IUK.bed.gz","ENCFF331IUK","JUN","HepG2",NA,0
"ENCFF331IWR.bed.gz","ENCFF331IWR","ETS2","K562","MICA",1
"ENCFF331IWR.bed.gz","ENCFF331IWR","ETS2","K562","MICB",1
"ENCFF331IWR.bed.gz","ENCFF331IWR","ETS2","K562","RAET1E",2
"ENCFF331IWR.bed.gz","ENCFF331IWR","ETS2","K562","RAET1G",1
"ENCFF331IWR.bed.gz","ENCFF331IWR","ETS2","K562","RAET1L",2
"ENCFF331IWR.bed.gz","ENCFF331IWR","ETS2","K562","ULBP1",1
"ENCFF331IWR.bed.gz","ENCFF331IWR","ETS2","K562","ULBP2",1
"ENCFF331IWR.bed.gz","ENCFF331IWR","ETS2","K562","ULBP3",4
"ENCFF331KNS.bed.gz","ENCFF331KNS","FOSL2","MCF-7",NA,0
"ENCFF331KUW.bed.gz","ENCFF331KUW","CEBPB","HCT116","ULBP1",1
"ENCFF332PXJ.bed.gz","ENCFF332PXJ","NFE2L2","A549","MICB",1
"ENCFF332PXJ.bed.gz","ENCFF332PXJ","NFE2L2","A549","RAET1G",1
"ENCFF332PXJ.bed.gz","ENCFF332PXJ","NFE2L2","A549","ULBP1",1
"ENCFF332PXJ.bed.gz","ENCFF332PXJ","NFE2L2","A549","ULBP3",1
"ENCFF332UTL.bed.gz","ENCFF332UTL","STAT6","K562","MICA",4
"ENCFF332UTL.bed.gz","ENCFF332UTL","STAT6","K562","RAET1G",1
"ENCFF332UTL.bed.gz","ENCFF332UTL","STAT6","K562","ULBP1",5
"ENCFF332UTL.bed.gz","ENCFF332UTL","STAT6","K562","ULBP2",2
"ENCFF332UTL.bed.gz","ENCFF332UTL","STAT6","K562","ULBP3",1
"ENCFF332VWD.bed.gz","ENCFF332VWD","JUN","K562","ULBP1",1
"ENCFF333QUP.bed.gz","ENCFF333QUP","ETS2","K562","MICA",3
"ENCFF333QUP.bed.gz","ENCFF333QUP","ETS2","K562","MICB",2
"ENCFF333QUP.bed.gz","ENCFF333QUP","ETS2","K562","RAET1E",1
"ENCFF333QUP.bed.gz","ENCFF333QUP","ETS2","K562","RAET1G",1
"ENCFF333QUP.bed.gz","ENCFF333QUP","ETS2","K562","ULBP1",3
"ENCFF333QUP.bed.gz","ENCFF333QUP","ETS2","K562","ULBP2",2
"ENCFF333QUP.bed.gz","ENCFF333QUP","ETS2","K562","ULBP3",1
"ENCFF333SWC.bed.gz","ENCFF333SWC","SP1","HepG2","MICA",2
"ENCFF333VCK.bed.gz","ENCFF333VCK","JUND","HCT116","MICA",1
"ENCFF333VCK.bed.gz","ENCFF333VCK","JUND","HCT116","RAET1E",1
"ENCFF333VCK.bed.gz","ENCFF333VCK","JUND","HCT116","RAET1L",2
"ENCFF334CNE.bed.gz","ENCFF334CNE","JUND","K562","MICA",1
"ENCFF334CNE.bed.gz","ENCFF334CNE","JUND","K562","ULBP1",2
"ENCFF334CNE.bed.gz","ENCFF334CNE","JUND","K562","ULBP2",1
"ENCFF334WKJ.bed.gz","ENCFF334WKJ","HOXA9","HepG2",NA,0
"ENCFF335AUM.bed.gz","ENCFF335AUM","FOS","K562","RAET1G",1
"ENCFF335AUM.bed.gz","ENCFF335AUM","FOS","K562","RAET1L",1
"ENCFF335AUM.bed.gz","ENCFF335AUM","FOS","K562","ULBP2",1
"ENCFF335BUX.bed.gz","ENCFF335BUX","CEBPB","K562","MICA",2
"ENCFF335BUX.bed.gz","ENCFF335BUX","CEBPB","K562","MICB",2
"ENCFF335BUX.bed.gz","ENCFF335BUX","CEBPB","K562","RAET1E",1
"ENCFF335BUX.bed.gz","ENCFF335BUX","CEBPB","K562","RAET1G",1
"ENCFF335BUX.bed.gz","ENCFF335BUX","CEBPB","K562","ULBP1",1
"ENCFF335OGK.bed.gz","ENCFF335OGK","NFE2L2","HeLa-S3",NA,0
"ENCFF335WNV.bed.gz","ENCFF335WNV","JUN","HeLa-S3","RAET1L",1
"ENCFF336XFC.bed.gz","ENCFF336XFC","GATA3","MCF-7",NA,0
"ENCFF337DKJ.bed.gz","ENCFF337DKJ","JUND","K562","MICB",1
"ENCFF337DKJ.bed.gz","ENCFF337DKJ","JUND","K562","ULBP3",2
"ENCFF337JAD.bed.gz","ENCFF337JAD","ATF1","HepG2","MICA",5
"ENCFF337JAD.bed.gz","ENCFF337JAD","ATF1","HepG2","MICB",1
"ENCFF337JAD.bed.gz","ENCFF337JAD","ATF1","HepG2","RAET1G",1
"ENCFF337JAD.bed.gz","ENCFF337JAD","ATF1","HepG2","RAET1L",1
"ENCFF337JAD.bed.gz","ENCFF337JAD","ATF1","HepG2","ULBP3",3
"ENCFF337VVE.bed.gz","ENCFF337VVE","ELK1","K562","RAET1G",2
"ENCFF337VVE.bed.gz","ENCFF337VVE","ELK1","K562","ULBP1",1
"ENCFF337VVE.bed.gz","ENCFF337VVE","ELK1","K562","ULBP3",3
"ENCFF338MRR.bed.gz","ENCFF338MRR","ETS1","HepG2","MICB",1
"ENCFF338MRR.bed.gz","ENCFF338MRR","ETS1","HepG2","RAET1E",1
"ENCFF338MRR.bed.gz","ENCFF338MRR","ETS1","HepG2","RAET1L",1
"ENCFF338MRR.bed.gz","ENCFF338MRR","ETS1","HepG2","ULBP1",2
"ENCFF338MRR.bed.gz","ENCFF338MRR","ETS1","HepG2","ULBP3",1
"ENCFF338WQK.bed.gz","ENCFF338WQK","STAT6","HepG2",NA,0
"ENCFF339XID.bed.gz","ENCFF339XID","PBX3","A549","ULBP1",1
"ENCFF339XVB.bed.gz","ENCFF339XVB","ETS1","K562","MICA",3
"ENCFF339XVB.bed.gz","ENCFF339XVB","ETS1","K562","MICB",2
"ENCFF339XVB.bed.gz","ENCFF339XVB","ETS1","K562","RAET1G",2
"ENCFF339XVB.bed.gz","ENCFF339XVB","ETS1","K562","ULBP1",2
"ENCFF339XVB.bed.gz","ENCFF339XVB","ETS1","K562","ULBP2",3
"ENCFF340IHP.bed.gz","ENCFF340IHP","NFE2","HepG2","RAET1E",1
"ENCFF340IHP.bed.gz","ENCFF340IHP","NFE2","HepG2","RAET1G",1
"ENCFF341ODK.bed.gz","ENCFF341ODK","ETS1","HepG2","MICA",4
"ENCFF341ODK.bed.gz","ENCFF341ODK","ETS1","HepG2","RAET1G",4
"ENCFF341ODK.bed.gz","ENCFF341ODK","ETS1","HepG2","ULBP1",2
"ENCFF341ODK.bed.gz","ENCFF341ODK","ETS1","HepG2","ULBP3",2
"ENCFF342MAS.bed.gz","ENCFF342MAS","ATF6","K562","MICA",4
"ENCFF342MAS.bed.gz","ENCFF342MAS","ATF6","K562","MICB",3
"ENCFF342MAS.bed.gz","ENCFF342MAS","ATF6","K562","ULBP1",2
"ENCFF342MAS.bed.gz","ENCFF342MAS","ATF6","K562","ULBP2",2
"ENCFF342OEH.bed.gz","ENCFF342OEH","ATF1","HepG2","MICA",7
"ENCFF342OEH.bed.gz","ENCFF342OEH","ATF1","HepG2","MICB",1
"ENCFF342QGM.bed.gz","ENCFF342QGM","CEBPB","HepG2","MICA",1
"ENCFF343CSC.bed.gz","ENCFF343CSC","ATF3","HepG2","MICA",2
"ENCFF343CSC.bed.gz","ENCFF343CSC","ATF3","HepG2","MICB",3
"ENCFF343CSC.bed.gz","ENCFF343CSC","ATF3","HepG2","RAET1E",1
"ENCFF343CSC.bed.gz","ENCFF343CSC","ATF3","HepG2","RAET1G",1
"ENCFF343CSC.bed.gz","ENCFF343CSC","ATF3","HepG2","ULBP1",1
"ENCFF343CSC.bed.gz","ENCFF343CSC","ATF3","HepG2","ULBP3",1
"ENCFF343MFN.bed.gz","ENCFF343MFN","ARNTL","HepG2","MICA",1
"ENCFF343MFN.bed.gz","ENCFF343MFN","ARNTL","HepG2","MICB",4
"ENCFF343MFN.bed.gz","ENCFF343MFN","ARNTL","HepG2","RAET1E",1
"ENCFF343MFN.bed.gz","ENCFF343MFN","ARNTL","HepG2","ULBP3",2
"ENCFF343ULZ.bed.gz","ENCFF343ULZ","ATF7","MCF-7",NA,0
"ENCFF344TGN.bed.gz","ENCFF344TGN","JUN","MCF-7","MICB",1
"ENCFF344TGN.bed.gz","ENCFF344TGN","JUN","MCF-7","RAET1L",2
"ENCFF344TGN.bed.gz","ENCFF344TGN","JUN","MCF-7","ULBP1",1
"ENCFF344TGN.bed.gz","ENCFF344TGN","JUN","MCF-7","ULBP3",1
"ENCFF344UMM.bed.gz","ENCFF344UMM","ATF3","K562","MICA",1
"ENCFF344UMM.bed.gz","ENCFF344UMM","ATF3","K562","ULBP1",1
"ENCFF346EZD.bed.gz","ENCFF346EZD","GATA3","MCF-7","MICA",2
"ENCFF346EZD.bed.gz","ENCFF346EZD","GATA3","MCF-7","MICB",2
"ENCFF346EZD.bed.gz","ENCFF346EZD","GATA3","MCF-7","RAET1E",1
"ENCFF346EZD.bed.gz","ENCFF346EZD","GATA3","MCF-7","RAET1L",1
"ENCFF346EZD.bed.gz","ENCFF346EZD","GATA3","MCF-7","ULBP1",2
"ENCFF346EZD.bed.gz","ENCFF346EZD","GATA3","MCF-7","ULBP2",1
"ENCFF346EZD.bed.gz","ENCFF346EZD","GATA3","MCF-7","ULBP3",2
"ENCFF349HIP.bed.gz","ENCFF349HIP","ATF3","HepG2","MICA",1
"ENCFF349HIP.bed.gz","ENCFF349HIP","ATF3","HepG2","ULBP1",1
"ENCFF350ZQI.bed.gz","ENCFF350ZQI","ATF3","HCT116",NA,0
"ENCFF351FTQ.bed.gz","ENCFF351FTQ","GATA3","SK-N-SH","MICA",2
"ENCFF351FTQ.bed.gz","ENCFF351FTQ","GATA3","SK-N-SH","RAET1E",1
"ENCFF351FTQ.bed.gz","ENCFF351FTQ","GATA3","SK-N-SH","RAET1L",1
"ENCFF351FUG.bed.gz","ENCFF351FUG","SP1","HepG2","MICA",2
"ENCFF351FUG.bed.gz","ENCFF351FUG","SP1","HepG2","MICB",1
"ENCFF351FUG.bed.gz","ENCFF351FUG","SP1","HepG2","RAET1E",1
"ENCFF351FUG.bed.gz","ENCFF351FUG","SP1","HepG2","RAET1G",2
"ENCFF351FUG.bed.gz","ENCFF351FUG","SP1","HepG2","ULBP2",1
"ENCFF351FUG.bed.gz","ENCFF351FUG","SP1","HepG2","ULBP3",1
"ENCFF351GVF.bed.gz","ENCFF351GVF","FOSL1","HepG2","ULBP1",1
"ENCFF351PGN.bed.gz","ENCFF351PGN","CREB1","MCF-7","MICA",1
"ENCFF351PGN.bed.gz","ENCFF351PGN","CREB1","MCF-7","ULBP2",1
"ENCFF351PGN.bed.gz","ENCFF351PGN","CREB1","MCF-7","ULBP3",2
"ENCFF351WFR.bed.gz","ENCFF351WFR","JUND","HepG2","MICA",2
"ENCFF352JPL.bed.gz","ENCFF352JPL","FOSL1","K562","MICA",4
"ENCFF352JPL.bed.gz","ENCFF352JPL","FOSL1","K562","MICB",4
"ENCFF352JPL.bed.gz","ENCFF352JPL","FOSL1","K562","RAET1E",4
"ENCFF352JPL.bed.gz","ENCFF352JPL","FOSL1","K562","RAET1G",2
"ENCFF352JPL.bed.gz","ENCFF352JPL","FOSL1","K562","RAET1L",1
"ENCFF352JPL.bed.gz","ENCFF352JPL","FOSL1","K562","ULBP1",2
"ENCFF352JPL.bed.gz","ENCFF352JPL","FOSL1","K562","ULBP2",2
"ENCFF352JPL.bed.gz","ENCFF352JPL","FOSL1","K562","ULBP3",1
"ENCFF352MAF.bed.gz","ENCFF352MAF","JUN","A549",NA,0
"ENCFF353TIB.bed.gz","ENCFF353TIB","KLF6","HepG2","MICA",1
"ENCFF354MJU.bed.gz","ENCFF354MJU","NFE2L1","K562",NA,0
"ENCFF355ALI.bed.gz","ENCFF355ALI","MAFK","HepG2",NA,0
"ENCFF355KJO.bed.gz","ENCFF355KJO","JUN","HepG2",NA,0
"ENCFF355MKF.bed.gz","ENCFF355MKF","ELK1","A549",NA,0
"ENCFF355QAJ.bed.gz","ENCFF355QAJ","ATF3","K562",NA,0
"ENCFF356LKG.bed.gz","ENCFF356LKG","CREB1","MCF-7","ULBP1",1
"ENCFF356LKG.bed.gz","ENCFF356LKG","CREB1","MCF-7","ULBP2",1
"ENCFF356MDE.bed.gz","ENCFF356MDE","BACH1","K562","MICA",3
"ENCFF356MDE.bed.gz","ENCFF356MDE","BACH1","K562","MICB",3
"ENCFF356MDE.bed.gz","ENCFF356MDE","BACH1","K562","RAET1E",6
"ENCFF356MDE.bed.gz","ENCFF356MDE","BACH1","K562","RAET1L",1
"ENCFF356MDE.bed.gz","ENCFF356MDE","BACH1","K562","ULBP1",2
"ENCFF356MDE.bed.gz","ENCFF356MDE","BACH1","K562","ULBP2",2
"ENCFF356TLB.bed.gz","ENCFF356TLB","ETS1","K562","MICA",3
"ENCFF356TLB.bed.gz","ENCFF356TLB","ETS1","K562","MICB",2
"ENCFF356TLB.bed.gz","ENCFF356TLB","ETS1","K562","RAET1G",1
"ENCFF356TLB.bed.gz","ENCFF356TLB","ETS1","K562","ULBP1",3
"ENCFF356TLB.bed.gz","ENCFF356TLB","ETS1","K562","ULBP2",4
"ENCFF356TLB.bed.gz","ENCFF356TLB","ETS1","K562","ULBP3",2
"ENCFF357COB.bed.gz","ENCFF357COB","ATF4","HepG2","MICA",6
"ENCFF357COB.bed.gz","ENCFF357COB","ATF4","HepG2","ULBP1",1
"ENCFF357FTV.bed.gz","ENCFF357FTV","FOSL1","K562","MICA",4
"ENCFF357FTV.bed.gz","ENCFF357FTV","FOSL1","K562","MICB",1
"ENCFF357FTV.bed.gz","ENCFF357FTV","FOSL1","K562","RAET1E",1
"ENCFF357FTV.bed.gz","ENCFF357FTV","FOSL1","K562","RAET1L",1
"ENCFF357FTV.bed.gz","ENCFF357FTV","FOSL1","K562","ULBP1",3
"ENCFF357FTV.bed.gz","ENCFF357FTV","FOSL1","K562","ULBP2",2
"ENCFF357JCS.bed.gz","ENCFF357JCS","JUND","HeLa-S3","RAET1E",2
"ENCFF357JCS.bed.gz","ENCFF357JCS","JUND","HeLa-S3","RAET1L",1
"ENCFF357JCS.bed.gz","ENCFF357JCS","JUND","HeLa-S3","ULBP3",1
"ENCFF357OAA.bed.gz","ENCFF357OAA","CREM","K562","MICB",3
"ENCFF357OAA.bed.gz","ENCFF357OAA","CREM","K562","RAET1G",1
"ENCFF357OAA.bed.gz","ENCFF357OAA","CREM","K562","RAET1L",1
"ENCFF357OAA.bed.gz","ENCFF357OAA","CREM","K562","ULBP3",4
"ENCFF357OHG.bed.gz","ENCFF357OHG","MAFF","HepG2","MICA",3
"ENCFF357OHG.bed.gz","ENCFF357OHG","MAFF","HepG2","MICB",1
"ENCFF357OHG.bed.gz","ENCFF357OHG","MAFF","HepG2","RAET1E",2
"ENCFF357OHG.bed.gz","ENCFF357OHG","MAFF","HepG2","RAET1G",1
"ENCFF357OHG.bed.gz","ENCFF357OHG","MAFF","HepG2","ULBP1",1
"ENCFF357OHG.bed.gz","ENCFF357OHG","MAFF","HepG2","ULBP3",1
"ENCFF357PLM.bed.gz","ENCFF357PLM","RUNX1","K562","MICA",1
"ENCFF358DZO.bed.gz","ENCFF358DZO","ATF1","K562","MICA",3
"ENCFF358DZO.bed.gz","ENCFF358DZO","ATF1","K562","MICB",4
"ENCFF358DZO.bed.gz","ENCFF358DZO","ATF1","K562","RAET1E",3
"ENCFF358DZO.bed.gz","ENCFF358DZO","ATF1","K562","RAET1G",2
"ENCFF358DZO.bed.gz","ENCFF358DZO","ATF1","K562","ULBP1",3
"ENCFF358DZO.bed.gz","ENCFF358DZO","ATF1","K562","ULBP2",2
"ENCFF358DZO.bed.gz","ENCFF358DZO","ATF1","K562","ULBP3",2
"ENCFF359DUK.bed.gz","ENCFF359DUK","CEBPB","HepG2","MICB",2
"ENCFF359DUK.bed.gz","ENCFF359DUK","CEBPB","HepG2","RAET1G",1
"ENCFF359DUK.bed.gz","ENCFF359DUK","CEBPB","HepG2","ULBP2",1
"ENCFF359DUK.bed.gz","ENCFF359DUK","CEBPB","HepG2","ULBP3",1
"ENCFF359LNM.bed.gz","ENCFF359LNM","ATF4","HepG2","MICA",3
"ENCFF359LNM.bed.gz","ENCFF359LNM","ATF4","HepG2","MICB",1
"ENCFF359LNM.bed.gz","ENCFF359LNM","ATF4","HepG2","ULBP1",1
"ENCFF359VOP.bed.gz","ENCFF359VOP","MAFK","HepG2","MICA",1
"ENCFF359VOP.bed.gz","ENCFF359VOP","MAFK","HepG2","RAET1E",2
"ENCFF359VOP.bed.gz","ENCFF359VOP","MAFK","HepG2","RAET1G",1
"ENCFF359VOP.bed.gz","ENCFF359VOP","MAFK","HepG2","ULBP1",1
"ENCFF359VOP.bed.gz","ENCFF359VOP","MAFK","HepG2","ULBP3",1
"ENCFF359WMP.bed.gz","ENCFF359WMP","CLOCK","MCF-7","ULBP3",1
"ENCFF360BUQ.bed.gz","ENCFF360BUQ","ATF3","K562","ULBP1",1
"ENCFF360HMC.bed.gz","ENCFF360HMC","CEBPB","A549",NA,0
"ENCFF360USH.bed.gz","ENCFF360USH","ATF3","K562","MICA",3
"ENCFF360USH.bed.gz","ENCFF360USH","ATF3","K562","RAET1L",1
"ENCFF360USH.bed.gz","ENCFF360USH","ATF3","K562","ULBP1",2
"ENCFF360USH.bed.gz","ENCFF360USH","ATF3","K562","ULBP2",1
"ENCFF360VMU.bed.gz","ENCFF360VMU","ATF1","K562","MICA",5
"ENCFF360VMU.bed.gz","ENCFF360VMU","ATF1","K562","MICB",5
"ENCFF360VMU.bed.gz","ENCFF360VMU","ATF1","K562","RAET1E",3
"ENCFF360VMU.bed.gz","ENCFF360VMU","ATF1","K562","RAET1G",2
"ENCFF360VMU.bed.gz","ENCFF360VMU","ATF1","K562","RAET1L",2
"ENCFF360VMU.bed.gz","ENCFF360VMU","ATF1","K562","ULBP1",2
"ENCFF360VMU.bed.gz","ENCFF360VMU","ATF1","K562","ULBP2",3
"ENCFF360VMU.bed.gz","ENCFF360VMU","ATF1","K562","ULBP3",4
"ENCFF361ETY.bed.gz","ENCFF361ETY","ATF6","HepG2",NA,0
"ENCFF361HRW.bed.gz","ENCFF361HRW","MYBL2","HepG2","MICA",3
"ENCFF361NRI.bed.gz","ENCFF361NRI","SP1","HepG2","MICA",4
"ENCFF361NRI.bed.gz","ENCFF361NRI","SP1","HepG2","MICB",1
"ENCFF361NRI.bed.gz","ENCFF361NRI","SP1","HepG2","RAET1E",1
"ENCFF361NRI.bed.gz","ENCFF361NRI","SP1","HepG2","RAET1G",3
"ENCFF361NRI.bed.gz","ENCFF361NRI","SP1","HepG2","ULBP2",1
"ENCFF361NRI.bed.gz","ENCFF361NRI","SP1","HepG2","ULBP3",2
"ENCFF362UGH.bed.gz","ENCFF362UGH","JUNB","K562","MICA",1
"ENCFF362UGH.bed.gz","ENCFF362UGH","JUNB","K562","ULBP1",1
"ENCFF363NQY.bed.gz","ENCFF363NQY","TBP","HeLa-S3","MICA",2
"ENCFF363NQY.bed.gz","ENCFF363NQY","TBP","HeLa-S3","MICB",1
"ENCFF363NQY.bed.gz","ENCFF363NQY","TBP","HeLa-S3","RAET1E",1
"ENCFF363NQY.bed.gz","ENCFF363NQY","TBP","HeLa-S3","RAET1G",1
"ENCFF363NQY.bed.gz","ENCFF363NQY","TBP","HeLa-S3","RAET1L",1
"ENCFF363NQY.bed.gz","ENCFF363NQY","TBP","HeLa-S3","ULBP3",1
"ENCFF363ZSJ.bed.gz","ENCFF363ZSJ","ATF1","HepG2","MICA",1
"ENCFF364WAT.bed.gz","ENCFF364WAT","ATF3","K562","ULBP1",1
"ENCFF364YWX.bed.gz","ENCFF364YWX","FOSL2","SK-N-SH","MICA",1
"ENCFF364YWX.bed.gz","ENCFF364YWX","FOSL2","SK-N-SH","RAET1E",1
"ENCFF365NHC.bed.gz","ENCFF365NHC","CEBPB","A549","RAET1E",1
"ENCFF365NHC.bed.gz","ENCFF365NHC","CEBPB","A549","ULBP1",1
"ENCFF365REH.bed.gz","ENCFF365REH","CEBPB","K562","MICA",1
"ENCFF365REH.bed.gz","ENCFF365REH","CEBPB","K562","MICB",2
"ENCFF365REH.bed.gz","ENCFF365REH","CEBPB","K562","ULBP1",2
"ENCFF365ROK.bed.gz","ENCFF365ROK","CREB1","HepG2","MICA",1
"ENCFF365ROK.bed.gz","ENCFF365ROK","CREB1","HepG2","MICB",2
"ENCFF365ROK.bed.gz","ENCFF365ROK","CREB1","HepG2","ULBP3",5
"ENCFF365WQR.bed.gz","ENCFF365WQR","BACH1","K562",NA,0
"ENCFF366HLG.bed.gz","ENCFF366HLG","SP1","MCF-7","RAET1L",1
"ENCFF366HLG.bed.gz","ENCFF366HLG","SP1","MCF-7","ULBP1",1
"ENCFF366HLG.bed.gz","ENCFF366HLG","SP1","MCF-7","ULBP3",1
"ENCFF366RJW.bed.gz","ENCFF366RJW","FOSL2","SK-N-SH","MICA",1
"ENCFF366RJW.bed.gz","ENCFF366RJW","FOSL2","SK-N-SH","MICB",1
"ENCFF366RJW.bed.gz","ENCFF366RJW","FOSL2","SK-N-SH","RAET1E",3
"ENCFF366RJW.bed.gz","ENCFF366RJW","FOSL2","SK-N-SH","RAET1L",1
"ENCFF366RJW.bed.gz","ENCFF366RJW","FOSL2","SK-N-SH","ULBP1",1
"ENCFF366RJW.bed.gz","ENCFF366RJW","FOSL2","SK-N-SH","ULBP2",1
"ENCFF366RJW.bed.gz","ENCFF366RJW","FOSL2","SK-N-SH","ULBP3",1
"ENCFF366XDW.bed.gz","ENCFF366XDW","NFE2L1","K562",NA,0
"ENCFF367HPL.bed.gz","ENCFF367HPL","JUND","K562","MICB",3
"ENCFF367HPL.bed.gz","ENCFF367HPL","JUND","K562","RAET1L",1
"ENCFF367HPL.bed.gz","ENCFF367HPL","JUND","K562","ULBP1",1
"ENCFF367HPL.bed.gz","ENCFF367HPL","JUND","K562","ULBP3",3
"ENCFF369FZI.bed.gz","ENCFF369FZI","FOSL2","MCF-7","RAET1L",1
"ENCFF369KTZ.bed.gz","ENCFF369KTZ","CEBPB","A549","ULBP1",1
"ENCFF369UML.bed.gz","ENCFF369UML","RUNX1","K562","MICA",1
"ENCFF369UML.bed.gz","ENCFF369UML","RUNX1","K562","ULBP1",1
"ENCFF370QHV.bed.gz","ENCFF370QHV","RUNX1","K562","MICA",3
"ENCFF370QHV.bed.gz","ENCFF370QHV","RUNX1","K562","MICB",1
"ENCFF370QHV.bed.gz","ENCFF370QHV","RUNX1","K562","RAET1E",1
"ENCFF370QHV.bed.gz","ENCFF370QHV","RUNX1","K562","RAET1G",3
"ENCFF370QHV.bed.gz","ENCFF370QHV","RUNX1","K562","ULBP1",2
"ENCFF370UDE.bed.gz","ENCFF370UDE","ELK1","A549",NA,0
"ENCFF370YGS.bed.gz","ENCFF370YGS","TBP","K562","MICA",2
"ENCFF370YGS.bed.gz","ENCFF370YGS","TBP","K562","MICB",1
"ENCFF370YGS.bed.gz","ENCFF370YGS","TBP","K562","ULBP1",1
"ENCFF371GAP.bed.gz","ENCFF371GAP","ATF7","HepG2",NA,0
"ENCFF371SJR.bed.gz","ENCFF371SJR","ATF7","K562","MICA",3
"ENCFF371SJR.bed.gz","ENCFF371SJR","ATF7","K562","MICB",1
"ENCFF371SJR.bed.gz","ENCFF371SJR","ATF7","K562","ULBP1",2
"ENCFF371SJR.bed.gz","ENCFF371SJR","ATF7","K562","ULBP2",2
"ENCFF371SJR.bed.gz","ENCFF371SJR","ATF7","K562","ULBP3",1
"ENCFF371YGA.bed.gz","ENCFF371YGA","BACH1","K562",NA,0
"ENCFF372VSG.bed.gz","ENCFF372VSG","JUND","SK-N-SH","MICA",2
"ENCFF372VSG.bed.gz","ENCFF372VSG","JUND","SK-N-SH","MICB",1
"ENCFF372VSG.bed.gz","ENCFF372VSG","JUND","SK-N-SH","RAET1E",2
"ENCFF372VSG.bed.gz","ENCFF372VSG","JUND","SK-N-SH","RAET1L",1
"ENCFF372VSG.bed.gz","ENCFF372VSG","JUND","SK-N-SH","ULBP3",1
"ENCFF373NIO.bed.gz","ENCFF373NIO","NFE2L2","A549",NA,0
"ENCFF374EFU.bed.gz","ENCFF374EFU","RUNX1","K562","MICA",1
"ENCFF374KZL.bed.gz","ENCFF374KZL","GATA3","MCF-7","MICA",1
"ENCFF374KZL.bed.gz","ENCFF374KZL","GATA3","MCF-7","MICB",1
"ENCFF374KZL.bed.gz","ENCFF374KZL","GATA3","MCF-7","RAET1E",2
"ENCFF374KZL.bed.gz","ENCFF374KZL","GATA3","MCF-7","RAET1L",1
"ENCFF374KZL.bed.gz","ENCFF374KZL","GATA3","MCF-7","ULBP1",2
"ENCFF374YBP.bed.gz","ENCFF374YBP","ATF7","HepG2","MICA",1
"ENCFF374YBP.bed.gz","ENCFF374YBP","ATF7","HepG2","RAET1G",2
"ENCFF374YBP.bed.gz","ENCFF374YBP","ATF7","HepG2","ULBP2",1
"ENCFF374YBP.bed.gz","ENCFF374YBP","ATF7","HepG2","ULBP3",2
"ENCFF376YOD.bed.gz","ENCFF376YOD","ATF2","HepG2","MICA",5
"ENCFF376YOD.bed.gz","ENCFF376YOD","ATF2","HepG2","MICB",5
