	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low
POU2AF1	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.609070919891044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POU2F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POU2F2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POU2F3	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	6.56361786617321e-5	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4	7.618783765064308e-4
POU3F1	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4
POU3F2	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	3.2818089330843847e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4	1.3852334118302778e-4
POU3F3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POU3F4	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4
POU4F1	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.26444816382787e-3	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4	2.7704668236594454e-4
POU4F2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	1.7853040595976477e-2	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3	7.93046128272612e-3
POU4F3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	7.121525384792049e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3	3.5323452001662092e-3
POU5F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POU5F1B	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	1.7721768238653235e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3	2.42415847070232e-3
POU6F1	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3	3.08214434132148e-3
POU6F2	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	0.300154245019855	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3	6.960797894445259e-3
PPARA	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	3.281808933086605e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPARD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPARG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRDM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRDM12	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.10587115618128717	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474	0.5631320127441474
