"Program","Program_clean","Gene","rho","p_value","n_cells","FDR"
"TCAT_TIMD4/TIM3","TIMD4/TIM3","MICA",0.019056979372906,0.00178568521559753,26866,0.00333964028871294
"TCAT_TIMD4/TIM3","TIMD4/TIM3","MICB",0.071935500039266,3.65229274818268e-32,26866,2.18246761781648e-31
"TCAT_TIMD4/TIM3","TIMD4/TIM3","ULBP1",-0.00541607020928172,0.374699343248571,26866,0.456723080079103
"TCAT_TIMD4/TIM3","TIMD4/TIM3","ULBP2",-0.000217307802289198,0.971587799554844,26866,0.98363227640883
"TCAT_TIMD4/TIM3","TIMD4/TIM3","ULBP3",0.0340214627662507,2.4363210572264e-08,26866,6.21769436479653e-08
"TCAT_TIMD4/TIM3","TIMD4/TIM3","RAET1E",-0.00389867505437931,0.522823765413523,26866,0.607070248939872
"TCAT_TIMD4/TIM3","TIMD4/TIM3","NKG2DL_sum",0.0758975830598702,1.27057047897733e-35,26866,8.8939933528413e-35
"TCAT_IL10/IL19","IL10/IL19","MICA",0.0454180323293974,9.48384630566149e-14,26866,3.05729255906193e-13
"TCAT_IL10/IL19","IL10/IL19","MICB",0.0931066017944133,8.45071986079059e-53,26866,1.03521318294685e-51
"TCAT_IL10/IL19","IL10/IL19","ULBP1",0.00379326334784653,0.534125041291018,26866,0.614369178949762
"TCAT_IL10/IL19","IL10/IL19","ULBP2",0.00473141435139373,0.438051744511788,26866,0.523525255636039
"TCAT_IL10/IL19","IL10/IL19","ULBP3",0.0127689754496839,0.0363552529889578,26866,0.0570963909121453
"TCAT_IL10/IL19","IL10/IL19","RAET1E",0.000112360980917079,0.985306937208942,26866,0.989447713280004
"TCAT_IL10/IL19","IL10/IL19","NKG2DL_sum",0.0915119551308576,4.63945036129464e-51,26866,5.16666062962358e-50
"TCAT_Th2-Activated","Th2-Activated","MICA",0.0704183273211853,6.88632866666237e-31,26866,3.83443300757337e-30
"TCAT_Th2-Activated","Th2-Activated","MICB",0.119396283908407,7.11753399042543e-86,26866,1.34138140588787e-84
"TCAT_Th2-Activated","Th2-Activated","ULBP1",0.0100185447240846,0.10057144709997,26866,0.147544937362231
"TCAT_Th2-Activated","Th2-Activated","ULBP2",0.0512948926328986,4.00281149408667e-17,26866,1.42128813920469e-16
"TCAT_Th2-Activated","Th2-Activated","ULBP3",0.0720987664751075,2.65277520508459e-32,26866,1.62482481311431e-31
"TCAT_Th2-Activated","Th2-Activated","RAET1E",0.00980584962617868,0.108004786087256,26866,0.156574985747797
"TCAT_Th2-Activated","Th2-Activated","NKG2DL_sum",0.126655662261268,1.76580720274831e-96,26866,3.93293422430305e-95
"TCAT_Th2-Resting","Th2-Resting","MICA",0.00841016693570563,0.168061872149674,26866,0.22377803628625
"TCAT_Th2-Resting","Th2-Resting","MICB",-0.00891749910476294,0.143846727622581,26866,0.192581684522035
"TCAT_Th2-Resting","Th2-Resting","ULBP1",-0.0228606834090921,0.000178694183855569,26866,0.000364833958705121
"TCAT_Th2-Resting","Th2-Resting","ULBP2",0.025004140858506,4.1522310138254e-05,26866,9.08300534274307e-05
"TCAT_Th2-Resting","Th2-Resting","ULBP3",0.00426679869919936,0.484342533499811,26866,0.565066289083113
"TCAT_Th2-Resting","Th2-Resting","RAET1E",0.00334339778315554,0.583700564185953,26866,0.665147154537481
"TCAT_Th2-Resting","Th2-Resting","NKG2DL_sum",0.00461829367119085,0.449081942447322,26866,0.531522105795139
"TCAT_ICOS/CD38","ICOS/CD38","MICA",0.0328769976578132,7.04474978400937e-08,26866,1.77934401761061e-07
"TCAT_ICOS/CD38","ICOS/CD38","MICB",0.0746655735434923,1.58219382787451e-34,26866,1.02009865218225e-33
"TCAT_ICOS/CD38","ICOS/CD38","ULBP1",-0.00950741165485773,0.119160159461869,26866,0.167782983150332
"TCAT_ICOS/CD38","ICOS/CD38","ULBP2",0.0266440779509123,1.2552543174336e-05,26866,2.92892674067841e-05
"TCAT_ICOS/CD38","ICOS/CD38","ULBP3",0.0230858518993501,0.000154144377214612,26866,0.000320045528962541
"TCAT_ICOS/CD38","ICOS/CD38","RAET1E",-0.00272001656959416,0.655731646554954,26866,0.733581065780656
"TCAT_ICOS/CD38","ICOS/CD38","NKG2DL_sum",0.0755949506011492,2.36972919677483e-35,26866,1.61273237002731e-34
"TCAT_Th1-Like","Th1-Like","MICA",-0.00619155826009357,0.310195641987867,26866,0.391741919005295
"TCAT_Th1-Like","Th1-Like","MICB",-0.0144136990934039,0.0181501459892269,26866,0.0300458497794635
"TCAT_Th1-Like","Th1-Like","ULBP1",-0.024942624872974,4.33695848912349e-05,26866,9.40314008703766e-05
"TCAT_Th1-Like","Th1-Like","ULBP2",-0.0117843057592282,0.0534181360136605,26866,0.0823109642977787
"TCAT_Th1-Like","Th1-Like","ULBP3",-0.0083894701465985,0.169111053721312,26866,0.223957881955252
"TCAT_Th1-Like","Th1-Like","RAET1E",-0.00440500324074411,0.470302205383729,26866,0.55131119769863
"TCAT_Th1-Like","Th1-Like","NKG2DL_sum",-0.00121636095373381,0.841979027916984,26866,0.900807256941751
"TCAT_CTLA4/CD38","CTLA4/CD38","MICA",0.0540387049706454,7.75632874031939e-19,26866,2.8792432445125e-18
"TCAT_CTLA4/CD38","CTLA4/CD38","MICB",0.0803186405874303,1.06203065550212e-39,26866,8.67325035326735e-39
"TCAT_CTLA4/CD38","CTLA4/CD38","ULBP1",0.00964747373360398,0.113817167379149,26866,0.161186161895327
"TCAT_CTLA4/CD38","CTLA4/CD38","ULBP2",0.0353179329591871,7.01994276248803e-09,26866,1.82966593277613e-08
"TCAT_CTLA4/CD38","CTLA4/CD38","ULBP3",-0.000751779743502765,0.901934961238231,26866,0.932380023220956
"TCAT_CTLA4/CD38","CTLA4/CD38","RAET1E",0.00975375648096893,0.109890091878698,26866,0.156589580528557
"TCAT_CTLA4/CD38","CTLA4/CD38","NKG2DL_sum",0.0907508393741218,3.06247255333514e-50,26866,3.26219902420483e-49
"TCAT_CD8-Trm","CD8-Trm","MICA",0.0196357726849639,0.00128804211671155,26866,0.00250452633805024
