"DotPlot_Group";"gene";"avg_exp";"pct_exp";"avg_exp_scaled";"gene_group"
"TIM1-CD79B";"KLRG1";"0,212869468671029710";"47,037539574853007";"1,86007503812243913";"Cytotoxicity"
"TIM1-CD79B";"KLRK1";"0,429873755010450997";"69,696969696969703";"2,04703818637201795";"Cytotoxicity"
"TIM1-CD79B";"NKG7";"1,894629148447847466";"98,778833107191303";"0,17776088606730339";"Cytotoxicity"
"TIM1-CD79B";"PRF1";"0,396060092267840058";"68,882858435097233";"-0,77934288177119404";"Cytotoxicity"
"TIM1-FCER1G";"GNLY";"0,082875234293999553";"16,167664670658681";"-0,82272193500041380";"Cytotoxicity"
"TIM1-FCER1G";"GZMA";"1,426272122569085532";"77,245508982035929";"-0,70683621026122934";"Cytotoxicity"
"TIM1-FCER1G";"GZMB";"0,492197586965746947";"40,119760479041915";"-1,41746022406501182";"Cytotoxicity"
"TIM1-FCER1G";"GZMH";"0,073764393597600661";"7,784431137724551";"-0,43176794080242603";"Cytotoxicity"
"TIM1-FCER1G";"GZMK";"0,097038901431162644";"7,784431137724551";"-0,32136918054718594";"Cytotoxicity"
"TIM1-FCER1G";"KLRD1";"0,043493265468967431";"8,383233532934131";"-0,87596816086816154";"Cytotoxicity"
"TIM1-FCER1G";"KLRG1";"0,030899903201886812";"7,185628742514970";"-0,69497646871511354";"Cytotoxicity"
"TIM1-FCER1G";"KLRK1";"0,001835524678478137";"0,598802395209581";"-0,49780997034548680";"Cytotoxicity"
"TIM1-FCER1G";"NKG7";"0,437610311866966750";"43,712574850299404";"-1,68188433613317034";"Cytotoxicity"
"TIM1-FCER1G";"PRF1";"0,397499962670295137";"61,676646706586823";"-0,77344315798632457";"Cytotoxicity"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"CRTAM";"0,007695346860186014";"1,119402985074627";"-1,06739588207746317";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"DUSP4";"0,284533612399755886";"36,160108548168253";"-1,65100335782232133";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"ID3";"0,015431148528162533";"3,256445047489823";"-1,53774183394473729";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"IFNG";"0,207122320837962032";"25,067842605156038";"-0,38863992023763888";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"IL2RA";"0,234622275599872893";"28,527815468113975";"-2,41108989214205449";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"LAIR2";"0,003502945454335220";"0,542740841248304";"-0,69041055407420793";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"LAYN";"0,000901083412060365";"0,101763907734057";"-0,80719722812004258";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"NPW";"0,001889864202600026";"0,542740841248304";"-1,04018010048969489";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"RGS16";"0,098082818006080694";"14,213025780189959";"-1,74483133967385373";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"TNFRSF18";"0,053967998248484132";"7,021709633649932";"-1,07883334093852246";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"TNFRSF4";"0,053533915816868047";"6,784260515603799";"-0,44748565545603181";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"TNFRSF8";"0,030820953405248697";"5,868385345997286";"-1,32321411579383397";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"TNFRSF9";"0,009600210425698601";"1,831750339213026";"-0,92111692838679848";"Activation"
"<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>";"TNFSF13B";"0,056831619939308596";"7,598371777476255";"-1,14097223623423671";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"CRTAM";"0,038299729844939373";"4,724409448818897";"-0,40424441012916928";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"DUSP4";"0,622276135960993182";"59,055118110236215";"-0,52565032366098119";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"ID3";"0,252036808373423959";"31,496062992125985";"-0,51055388843270899";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"IFNG";"0,169918541112728916";"16,535433070866144";"-0,58767561950988978";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"IL2RA";"0,939615749865641448";"73,228346456692918";"0,02023213413102011";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"LAIR2";"0,034070567506273582";"3,937007874015748";"-0,47265134418839339";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"LAYN";"0,167123389452086851";"24,409448818897637";"-0,09806508922446470";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"NPW";"0,220169979528993615";"20,472440944881889";"-0,52963585305739935";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"RGS16";"0,828268004835934324";"69,291338582677170";"-0,00956368265549201";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"TNFRSF18";"0,430196179036695381";"41,732283464566926";"1,13685685001401260";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"TNFRSF4";"0,181974082579362068";"20,472440944881889";"0,48196831697986553";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"TNFRSF8";"0,047438534461743426";"9,448818897637794";"-1,16495549716450664";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"TNFRSF9";"0,055977833690844449";"9,448818897637794";"-0,59754049379995522";"Activation"
"<span style='color:#E64B35;'>CD223-CD79B</span>";"TNFSF13B";"0,273354769083533344";"33,858267716535437";"1,70237376198246348";"Activation"
"4-1BB-CD79A";"CRTAM";"0,030442237632333297";"4,845814977973569";"-0,57450458264131798";"Activation"
"4-1BB-CD79A";"DUSP4";"1,101963422610360288";"84,581497797356832";"1,07266053689492824";"Activation"
"4-1BB-CD79A";"ID3";"0,734086629418088554";"61,233480176211451";"1,58219302910569071";"Activation"
"4-1BB-CD79A";"IFNG";"0,537616644414039668";"65,198237885462547";"1,37946453808059499";"Activation"
"4-1BB-CD79A";"IL2RA";"1,319382970690107904";"90,308370044052865";"1,32994129109685666";"Activation"
"4-1BB-CD79A";"LAIR2";"0,024794868676715338";"6,167400881057269";"-0,53873004814617464";"Activation"
"4-1BB-CD79A";"LAYN";"0,047483475127770979";"5,726872246696035";"-0,60846895957900138";"Activation"
"4-1BB-CD79A";"NPW";"0,891649199778830615";"57,709251101321591";"1,04091422960249025";"Activation"
"4-1BB-CD79A";"RGS16";"0,999470986456331922";"85,022026431718061";"0,39729611421438160";"Activation"
"4-1BB-CD79A";"TNFRSF18";"0,442528342985386403";"60,352422907488986";"1,20948366557335718";"Activation"
"4-1BB-CD79A";"TNFRSF4";"0,447796010573455083";"55,506607929515418";"2,40558188088584002";"Activation"
"4-1BB-CD79A";"TNFRSF8";"0,202763245477373427";"42,731277533039645";"0,31428953379177726";"Activation"
"4-1BB-CD79A";"TNFRSF9";"0,216028526814476096";"27,753303964757709";"0,51913235375017874";"Activation"
"4-1BB-CD79A";"TNFSF13B";"0,115776205728267204";"20,704845814977972";"-0,36692173501997993";"Activation"
"4-1BB-FCER1G";"CRTAM";"0,043093118702559705";"5,202312138728324";"-0,30037880113665755";"Activation"
"4-1BB-FCER1G";"DUSP4";"0,877959537847943339";"80,924855491329481";"0,32628294510315342";"Activation"
"4-1BB-FCER1G";"ID3";"0,313969774227818577";"35,838150289017342";"-0,24168121650657168";"Activation"
"4-1BB-FCER1G";"IFNG";"0,131505397929520762";"17,919075144508671";"-0,79318126627968255";"Activation"
"4-1BB-FCER1G";"IL2RA";"1,073732155916753417";"77,456647398843927";"0,48276148230159088";"Activation"
"4-1BB-FCER1G";"LAIR2";"0,007763286219495726";"1,734104046242774";"-0,66006051777470953";"Activation"
"4-1BB-FCER1G";"LAYN";"0,410439781785883084";"41,040462427745666";"0,93996330681085372";"Activation"
"4-1BB-FCER1G";"NPW";"0,478055323883730343";"42,774566473988443";"0,07354267678959954";"Activation"
"4-1BB-FCER1G";"RGS16";"0,836958403384947980";"73,410404624277461";"0,01108884193785700";"Activation"
"4-1BB-FCER1G";"TNFRSF18";"0,553189151246897604";"51,445086705202314";"1,86118941200156951";"Activation"
