gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HNRNPUL2-BSCL2,863.2116778443794,-0.14654594610906171,1.025871154996169,-0.14285024527237924,0.8864084539737629,0.947728405838073
HOATZ,0.6948723006046609,1.6643917811218294,3.412600528125582,0.48771948764715795,0.6257485463754098,NA
HOMER1,133.43801922557006,2.1030716971354235,0.6475340511828424,3.2478163786039804,0.001162942941182684,0.01870365022845461
HOMER2,463.1187481943947,2.143926543626984,0.8708340463888561,2.461923201690773,0.013819425416446113,0.0825920258744157
HOMER2P1,0.6204072614845332,-0.9564047698945168,4.269915416633431,-0.22398681860742428,0.8227675599047448,NA
HOMER3,15.030257542340003,0.16679754661510193,1.4475208637476462,0.11522980482869269,0.9082629751811335,0.9573862373454535
HOMEZ,227.0914266138722,-0.299809414989918,0.36672265733340836,-0.8175372014643323,0.41362149861695274,0.6356030930262202
HOOK1,17.676081600303,-1.5662741573385828,1.3829556381019732,-1.1325556035103221,0.25740092157453515,0.4830419162397876
HOOK2,53.77982524397994,-0.1637290135966824,0.487387655907875,-0.33593180215386936,0.7369222945917773,0.8630393979764341
HOOK3,654.5740342068736,-0.5629303380847474,0.5256990678283706,-1.0708224011318428,0.2842492924878942,0.51233872396715
HOPX,7058.7942920130145,0.6862451972196963,0.5838492441274975,1.1753808095533618,0.23984239759156908,0.4638877024981963
HORMAD2,1.2762809294297885,0.28461272223567974,2.4302594374142563,0.1171120736551903,0.9067712421831604,NA
HOTAIRM1,0.8683272907448041,-0.9379753952537989,3.402797688565505,-0.2756482991644487,0.7828182088626775,NA
HOXA1,5.497141316703423,-2.336237839281828,1.270757997921964,-1.8384600711561243,0.06599464036651638,0.21359435319981032
HOXA10,4.981748536702127,-5.762265590991151,2.42262085989907,-2.378525540819134,0.01738203271307488,0.09547612932685375
HOXA11,0.5206658189730664,-3.520282275067566,5.02850476632937,-0.7000654148006799,0.4838864533238506,NA
HOXB-AS1,7.305196930577044,-1.0812613331524343,1.18151538434338,-0.9151479087623888,0.36011398691793045,0.5894270665901344
HOXB2,293.8029085463969,-0.5426330946788505,0.8268605102757268,-0.6562571170533985,0.5116587042112586,0.715127626511886
HOXB3,23.94431425747912,-2.120190302678189,1.1489810226881692,-1.8452787825144124,0.06499699529620162,0.21130596512092797
HOXB4,170.83915409408968,-0.37823900723229553,0.49442152202424766,-0.7650132334120879,0.44426366456135585,0.6633473263505685
HOXB5,1.9405907890685905,-0.07922695207788033,1.9053053553179342,-0.04158228593477076,0.9668316948032324,NA
HOXB6,22.371014248649473,-2.047955763127108,0.9964036263055808,-2.0553475610284795,0.03984544657740558,0.15639013366201004
HOXB7,22.429027222519924,-2.2753593999072326,0.9920815357357595,-2.2935205605048914,0.02181805303182322,0.10909190325029455
HOXB9,24.449907880740717,1.2596255578812192,1.2041761196184184,1.0460476149289288,0.29553904933160313,0.5239616026115848
HOXC4,7.334638769030248,-1.7927592514901778,0.7706362184253288,-2.3263366146395157,0.020000600182190825,0.10352853043459453
HP1BP3,2406.164464146314,-0.6707038315083738,0.4251001400325836,-1.5777549060721665,0.11462192709063326,0.30182390527228314
HPCAL1,1306.7981053873134,-0.7065946779528776,0.22324394952477575,-3.165123531710584,0.0015501712157536304,0.02220554827819694
HPCAL4,13.575943100240453,-3.837861895230457,0.9240873571127691,-4.153137542343966,3.279474851067727e-5,0.0021772861293827914
HPD,0.4439391481821581,-2.2194168099480858,4.332972797076455,-0.5122157266820533,0.6085000376767433,NA
HPDL,421.0551080115776,2.2249515467475764,0.5916462224315964,3.7606114302619686,1.6949854910499072e-4,0.005838506079545046
