gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABTB1,747.3297024743345,-2.5522546278594915,0.5175827315173418,-4.931104676497457,8.176590186769898e-7,6.469978727590388e-5
ABTB2,574.8036655720243,3.263182800178594,0.821874493552138,3.9704149791474026,7.174755618139405e-5,0.0017763196507120044
ABTB3,465.37245641641954,-1.3289466882601284,0.47955447430395537,-2.771211112541521,0.005584820461806136,0.036436925220277784
ACAA1,1232.1276209604187,-0.04619935106775416,0.21397388153355076,-0.2159111697962547,0.82905699021225,0.9131337379168522
ACAA2,3241.895195779428,0.18543285818708508,0.20291158228451697,0.9138603922918322,0.36079020804966716,0.5743319067170278
ACACA,191.10217145247103,1.6743006208589204,0.6964429504079623,2.4040743321160027,0.016213476149232218,0.0746238015430135
ACACB,39.520520160110806,-0.5746673411906853,0.7656982354634894,-0.7505141249840154,0.45294511990321584,0.6567663351692865
ACAD10,157.3421456754885,-0.6366400034615195,0.24656403522116543,-2.5820473082802198,0.009821612043487965,0.05365248201027722
ACAD11,57.58297111811224,-0.3324285963191185,0.46030276598882613,-0.7221955219082654,0.4701742761439175,0.6712938730306274
ACAD8,359.1725305744048,0.038099659072869226,0.39084540818579444,0.09748012455798882,0.9223451173574415,0.962847173801467
ACAD9,684.9912542574933,0.8863867775585231,0.36453625643120613,2.431546278101966,0.015034527553596853,0.07142845788033902
ACAD9-DT,1.592295326142442,-1.2992330405616326,2.09282875058646,-0.6208023662698425,0.5347296661534939,NA
ACADM,1272.773859340962,1.1409792259546543,0.3799813386392114,3.002724370730224,0.0026757465106036662,0.02180170892118151
ACADS,465.00605672474194,-0.7173045367707384,0.2230517683716887,-3.215865724836745,0.0013005166667843598,0.013408621179214061
ACADSB,491.7820695381675,-0.44950598680717624,0.4054938787206995,-1.1085395129152908,0.2676288843929787,0.47904198462273423
ACADVL,3750.0701715153123,0.33419748584938,0.31899973447372426,1.0476418934979006,0.2948036282076901,0.5090119759884737
ACAN,1.3669810718143267,0.9748121881183341,2.0016863353851697,0.48699547520803665,0.6262615375013683,NA
ACAP1,3643.8658519795554,-1.1315289612451391,0.44066255605189014,-2.567790128081352,0.010234910117298969,0.05526163402157087
ACAP2,794.0441165715467,-0.8184681732828643,0.346274021959987,-2.36364301500342,0.018096240555081022,0.08017569267346712
ACAP3,307.63923972997526,-0.18899238109556735,0.3619944934645619,-0.5220863424931327,0.6016102151890214,0.7696451805177804
ACAT1,828.2653339058908,0.22269407308849276,0.41936909513250226,0.5310216600918845,0.5954037695057335,0.7647505796873978
ACAT2,1667.2656468677947,0.9106642984894144,0.37194649402357444,2.4483744654727015,0.014350242644526976,0.06941842210367975
ACBD3,642.5578163961758,0.07556768349696821,0.15432479409485622,0.48966651107611586,0.6243699031259502,0.7853939063033519
ACBD4,187.53248034462865,-0.9899744519035957,0.22084050550590997,-4.482757588494574,7.368461646487171e-6,3.5121542856831874e-4
ACBD5,455.4022104270978,0.15435100811811622,0.3761282106315071,0.4103680706612404,0.6815359647846158,0.824333008196978
ACBD6,886.4046667080066,0.184757982284259,0.26604403471062193,0.6944639164160235,0.4873913221650055,0.6840384385603082
ACBD7,32.29956014446862,-0.5117219950225734,0.6629214833587361,-0.7719194623621182,0.44016212945237343,0.6450437264294748
ACCS,48.116745192815955,-1.9474127236778214,1.2572182394208777,-1.548985420840596,0.12138522480214115,0.29145154947635177
ACD,704.3730664929102,0.5149479613044602,0.33815342430201584,1.5228234413635373,0.1278028836343493,0.30087904438202445
ACE,40.982485138347315,-5.71479060198834,2.1718071455790846,-2.6313527025736736,0.008504572413434405,0.048581308361735256
ACER1,4.717946776201557,-2.996192153568061,1.5145717540663204,-1.9782437811373994,0.047901211872632736,0.15648508568438063
ACER2,14.522820259374406,0.4616796896373194,0.6325569928438053,0.7298625971420097,0.46547417697308574,0.6674923793183813
ACER3,274.54312881228975,-0.3126754102384412,0.5756897660182454,-0.543131785025568,0.5870390695023949,0.7589116809470331
