gene,HCT 116,A549,PC-3,K-562,SK-N-SH,NCI-H929,Hep G2,MCF7,PANC-1
NETO1,0,0.0474783624669575,0.913508712071046,0.0144081432134954,0.0145038400661158,0.0814296226342529,0,0.0115428691523665,0
MSS51,1.07538202168867,0.469996387698726,1.46121421258398,1.7244014344882,0.747954483257576,1.52675993747234,0.458554193288093,1.05355624367073,1.05733935803145
CYB5A,5.27488781157758,6.04064041907219,6.44576311452195,3.95429869156339,4.81600059237456,5.95896560061252,7.62659245140421,5.32362947142076,5.79719460067103
USP54,3.82672134612034,3.0151853180163,3.8778129480772,3.90411795854586,3.54093239051364,1.5096907753923,2.59692083459687,3.34914585575654,3.75913452352411
RAG1,0.320647567721203,0.151235375452199,0.151502968667246,2.18662098849555,0.662828937383551,0.261729378997828,0.0812591724605808,0.273126742221479,0.170510937225799
POTED,0,0,0,0,0.00481776169002098,0,0,0,0
IFTAP,3.77919667332658,4.84442080596223,4.49210955265261,5.03685934799958,5.06093798156046,4.36575551727107,3.89086494551036,2.87077700017455,3.71795602522302
WDR88,0.156241270948663,0.0526843746095099,0.0593178944390901,0.328837612871631,0.348822749440193,0.325918260038989,0.131977925902304,0.216720563528745,0.169453002662261
OR10A5,0,0,0.0447326320774431,0.107903420637003,0,0,0,0,0.0372838131385622
OR2D2,0,0,0,0.0606395628160615,0,0,0,0,0
ATP9B,3.19192106915027,3.87934308675535,2.94892224115683,3.13382324007525,3.24107440646363,3.90640961709402,2.71103008574189,2.87351400001519,4.60375095285249
PPFIBP2,1.9448472039842,4.34348599577318,0.262394669213569,1.41831410344875,2.52191760148274,3.53622700810092,3.72606826115129,2.80722507366066,3.19573184582644
MOGAT2,0,0.015511842128849,0.0568748123805929,0,0,0.0119135018803695,3.86169736259615,0.0153705358459439,0
CYB5R2,3.4431066604056,1.97245739282929,0.0973856107616211,3.7071603163862,0.155914990628509,0.14069752235178,0.591930215374403,0.00780833717662726,5.58872063118556
SERPINB7,0.2506802811967,1.44963004130139,6.71457523885163,0.0433893040276067,7.31478714435805,0.0673275677910586,0,0.0387508150071349,0.0162295785084206
GARRE1,2.82986579260896,2.86497650023852,1.18382313049545,3.86182636913791,3.32712972088358,1.59931779369823,2.51781990868077,1.82358225883278,2.71313050192726
SERPINB8,2.40222828028246,2.15787479947469,4.127171015044,0.519205723003159,3.54382991650323,3.18398347183796,1.10628130935437,1.34470353374738,1.80812552756459
TUB,0.032089555533305,2.81691094286295,0.554819664419653,0.0479850176517489,3.74249134062781,0.681499640692534,2.59964629081077,0.0287219000557681,1.28782686728508
RIC3,0.0724241532242256,1.01403386471348,0.193924361422228,0.479022524899758,2.45850274868803,4.02969140107317,0.0256114263726159,0,1.50315025553069
LMO1,0.0938643675061772,1.33322334549779,0.0449396172499066,0.0541038472773548,3.69827405092298,0.101008586307709,0.0485751931065648,0.448746632653245,0.102671567343463
IDH3A,7.14287288676805,6.64623179424125,5.60963087182666,6.12766216635111,5.83218874458574,6.16936183972584,5.08747557085631,6.75106196442869,6.61063215372184
WDR72,2.69526337518499,3.61294219630467,0.378614827745923,0.179256247190507,0.0401503825641079,2.39368527342518,0.333230216412105,0.260482186159858,0.15521816100547
CRABP1,0.0636368513247984,1.17468764314233,1.26941621792774,0.364092761513148,3.90955231555166,0,0,6.33493826919901,0.452423587207426
PLD4,0.102004991885517,1.45747347126512,0.749286252974263,0.238087349723238,0.68852504205741,4.11678060284256,0,0.0598079525395414,1.68661257681559
ZMAT1,0.114532275704628,0.200770494895083,0.197396156159877,0.426203556293542,1.8774812040169,1.33399611819645,0,2.33938541590678,1.53554040374247
XRRA1,3.21558075713586,2.43894218437863,2.18368658817519,3.9273750176736,3.48529800936214,2.43812248638651,2.1352032153499,2.3278310517456,3.71570670842921
TRIM66,3.30233075040502,1.59158368084354,1.38875162399316,3.05115454987851,2.23447679515118,2.21775805672763,1.62532192977187,3.03146577649819,3.33052541557229
RNF169,3.85965156385983,2.37819253041101,1.89164471183885,2.70969206381079,2.57290664120358,2.68395241173145,2.17078715481547,2.65440575172666,3.35334164235296
RPL27A,10.4740100835602,10.3148437781563,9.40074924638818,10.8213514734944,10.3212967776963,11.1544510609941,10.0983348065439,9.25262759077256,10.720731630712
DENND2B,2.82096725007553,3.02575173320099,2.86723425335229,0.934819162164274,5.30510230878179,0.61635769699669,4.37747778387236,1.17112354332896,4.04721554352042
CDYL2,0.0686749375580019,0.0760719579577275,1.30014715901894,0.17192671404484,0.476459458788562,1.9903377267692,0.142082707468904,4.26462650279957,0.383778930574169
TMEM130,0,0.319096481429228,0.140465874382795,0.0199267509947892,0.81484980032352,0.0287926111807477,0,0.245648990458623,0.0692030824101041
PRTG,0.0217739219182026,2.78059566979649,1.07052672087668,0.241580292044174,3.15233920223442,0.4516874687909,3.04728709923837,2.40277401253649,2.27556434474927
CENPN,6.88678179882153,6.22999737162054,5.60817644666554,7.00104782750564,6.10224239391019,6.2822655738619,5.82687893465137,6.38880258672564,6.56871466890471
AKIP1,4.98299813656865,5.29724645220382,4.12849962698339,5.71590434992014,4.78089797722983,3.73409177063109,3.63813177557718,3.69894075638756,5.93154832990202
ATMIN,5.88816118362189,4.87015754849823,3.69840741666627,4.2869550544525,4.96021513389414,3.98274721205656,4.67820151642292,5.03954201123734,4.57709039704631
C16orf46,1.94212785817845,0.704076049954375,0.372218866567851,1.58729777562504,0.820678125139189,0.686312264207449,0.860869858694024,1.09503321732799,1.32755515897157
TMEM41B,5.28386992915188,5.68327818052442,4.95003908784433,6.6663021281731,5.20267630207436,4.02314000306714,5.25856038086972,4.73589038579588,6.31870367761207
PKD1L2,1.23677424170122,2.391542281243,0.174958589549981,0.596894126341872,0.35385396980664,0.0232709681030712,1.9040832668405,0.897169935128591,0.62351480505533
LEO1,5.37998131358039,5.60195496628806,3.87779332037437,4.55295491876286,5.00466318073754,4.0171290984794,5.79230096367222,6.26115655357268,4.91099642843845
ZNF143,4.85139925476363,4.46323008251262,3.80669525353176,4.14938944935895,3.82458457748873,3.83089417164635,3.50054713742068,3.3166439364797,4.51381285256563
TMX3,5.44229662548655,5.34481429717322,5.62466826649849,4.84149012761337,6.38518078728375,6.38175577085708,4.02783524197465,3.82715848485085,5.52056053946206
MFAP4,0.444299191009169,0.309725680930554,0.267403956983902,0.581902668299598,7.39300425689832,0.0689610400195275,0.158722211515014,0.141504727691765,0.349635899082844
WEE1,5.52661660616232,4.16618518119986,3.63163980823793,5.71305789705868,5.04990516731477,3.6086436780071,5.04398311132167,3.51635560303626,5.31195715581899
MAPK7,3.59312665115037,3.14697122504039,2.68734292715152,2.19639301586637,4.60487786842884,1.85309343129739,2.67585656989682,3.08855548103943,3.2065307043845
PRKCB,0.112142294022982,0.174866575721445,0.0136723509319498,7.30027018363628,0.665992101789771,2.1757800640341,0.0588484454276624,0.00335325136356396,0.0617900197484127
HDGFL3,0.035766060970341,5.35888148630591,5.01254185736088,4.96943602543998,6.25915759421544,0.93262966868608,0.296820348192113,6.25230589643043,5.16763892400497
NDST2,2.45192848873921,2.20562710390717,4.57779134459036,5.05186799728868,3.90940830478679,4.50941715574773,3.32420575417459,3.81655874938744,4.33976450731194
MCM7,8.25854719040307,7.18180821709056,6.74313792665136,8.4527477938607,8.09569766282688,6.63704649278232,6.58707390204867,7.31950052259962,7.79299196474277
CLEC3A,0,0,0.10741336293741,0.0346749377344465,0,0,0,2.00474946052082,0.0617775798088215
CCDC68,2.53006574673499,1.90735218417137,2.23914443247405,0.899665986095526,0,0.0261569874058128,2.17223787054646,0.54163576108134,0.771180745951259
CLEC4E,0,0.143496604598516,0,0,0,0.0114684449250121,0,0,0.0481064209788141
ZNF3,5.10035116684692,4.39918476858952,4.46898726719049,5.19104934147792,5.68915376533732,4.32471701238316,4.93453537255541,5.09292201093213,4.67930555803534
CLEC4D,0,0,0,0,0,0,0,0,0
ZSCAN21,2.92056580471218,2.77179052226994,2.03640838176344,3.28160478713565,3.48823220067296,1.77302576520969,2.38990541990479,3.04252877710966,2.84373466628435
RIMKLB,0.477876234820742,4.21774254946368,1.82788810976796,4.45616875244092,5.28272149596014,0.9979419710103,0.702667294292183,3.74739814194363,3.84694455770547
A2ML1,0.0105707581187765,0.0353170404928224,0.0465301741263037,0.347815303349193,0.118186937757044,0,0,0.0660023677496949,0.00672457482751552
BEAN1,0.239416373026215,0.880732536960845,0.152397616590152,0.107335688238318,0.0708248186591576,0.332735426921846,0.498984029904008,0.0571091839575322,0.0893259391794684
TK2,3.51886241486907,3.50327240007709,1.9335310940884,3.84337086985243,4.16460930870978,3.86961481652773,3.17069904009912,1.52332608750055,3.10293186475501
TMED3,5.63135751774348,7.41169740352087,6.42962098517342,5.81368629082203,6.26592628813471,6.5386095516784,6.13449408935711,8.08416527542448,7.18096336452935
SLC38A8,0.173777299580146,0,0,0.260078664241726,0.0481120024953342,0,0.146947120039695,0,0
SEC11C,6.37918772810445,6.39417798613083,6.04538836190301,5.64317219020464,5.4532936840183,10.3415188232452,6.92945963206537,6.16335783721554,5.96800086888338
CPLX4,0,0,0.0311297837342123,0,0,0.0216445974227317,0,0,0.0132249772586702
GALR1,0,0,0,0,0,0,0,0,0.0025786754900688
TMEM135,4.66492081614124,4.60757296204715,3.77588282808705,6.34935289176631,3.85648777949568,4.45364926604329,5.82108514986312,4.00649551685946,4.69699533695497
