DotPlot_Group,gene,avg_exp,pct_exp,avg_exp_scaled,gene_group
CD30-CD79B,TNFRSF9,0.16175923960982883,21.316614420062695,0.14049582119534593,Activation
CD30-CD79B,TNFSF13B,0.12773207840514753,19.435736677115987,-0.20991920265632769,Activation
CD357-CD79B,CRTAM,0.03837635781436567,6.363636363636363,-0.40258399597402117,Activation
CD357-CD79B,DUSP4,0.9206310462879371,80.9090909090909,0.46846377264257183,Activation
CD357-CD79B,ID3,0.20448142043964002,26.36363636363636,-0.7170084646321013,Activation
CD357-CD79B,IFNG,0.4499242885788018,54.54545454545454,0.9103210936939571,Activation
CD357-CD79B,IL2RA,0.7781986298983382,73.63636363636363,-0.5364496133174947,Activation
CD357-CD79B,LAIR2,0,0,-0.7153650184127505,Activation
CD357-CD79B,LAYN,0.010064327539768356,1.8181818181818181,-0.7681052971854592,Activation
CD357-CD79B,NPW,0.15052648227426849,20,-0.6925278638175176,Activation
CD357-CD79B,RGS16,0.3835938959765616,50,-1.066321081921844,Activation
CD357-CD79B,TNFRSF18,0.10309553927342384,16.363636363636363,-0.789510487646327,Activation
CD357-CD79B,TNFRSF4,0.03299106404633443,3.6363636363636362,-0.5961434753932434,Activation
CD357-CD79B,TNFRSF8,0.10657782583917515,22.727272727272727,-0.6017385928334333,Activation
CD357-CD79B,TNFRSF9,0.04207634907272541,10,-0.6945310791621707,Activation
CD357-CD79B,TNFSF13B,0.04994533430135552,9.090909090909092,-1.2314017944068312,Activation
CD4-FCGR2A,CRTAM,0.0923251911637687,15.714285714285714,0.7664070032358958,Activation
CD4-FCGR2A,DUSP4,0.7054999079416561,80,-0.2483499608720197,Activation
CD4-FCGR2A,ID3,0.5309592181525608,55.00000000000001,0.7003458729917156,Activation
CD4-FCGR2A,IFNG,0.633059587927484,62.857142857142854,1.8900726844328888,Activation
CD4-FCGR2A,IL2RA,0.91042855578299,81.42857142857143,-0.080426198816195,Activation
CD4-FCGR2A,LAIR2,0.03401068823990398,7.857142857142857,-0.473077915208901,Activation
CD4-FCGR2A,LAYN,0.02677452109195828,5,-0.6968168186573721,Activation
CD4-FCGR2A,NPW,0.5619309965795122,44.285714285714285,0.26972290204884275,Activation
CD4-FCGR2A,RGS16,1.123247067436553,87.14285714285714,0.6914470144400688,Activation
CD4-FCGR2A,TNFRSF18,0.031898081143015906,7.857142857142857,-1.2088079184496332,Activation
CD4-FCGR2A,TNFRSF4,0.02438670933410219,3.571428571428571,-0.6584086675766213,Activation
CD4-FCGR2A,TNFRSF8,0.18561772002271124,35.714285714285715,0.1510030022018916,Activation
CD4-FCGR2A,TNFRSF9,0.3049850979737322,37.142857142857146,1.1397818847582744,Activation
CD4-FCGR2A,TNFSF13B,0.0942118296955689,20,-0.6501015360664321,Activation
CD4-K1,CRTAM,0.11222680952340316,18.27956989247312,1.1976454802840926,Activation
CD4-K1,DUSP4,1.3420356100152584,91.93548387096774,1.872577472627977,Activation
CD4-K1,ID3,0.7881175616797756,69.89247311827957,1.8167602086916674,Activation
CD4-K1,IFNG,0.49844576901468157,57.52688172043011,1.1699051160595682,Activation
CD4-K1,IL2RA,1.220823790099887,87.63440860215054,0.9900387027643948,Activation
CD4-K1,LAIR2,0.4091183172778614,44.086021505376344,2.1991332493578604,Activation
CD4-K1,LAYN,0.39158206475796636,41.39784946236559,0.8595131342120329,Activation
CD4-K1,NPW,1.4558480444547124,78.49462365591397,2.3605418746882587,Activation
CD4-K1,RGS16,1.385781764406658,90.86021505376344,1.3153544515043807,Activation
CD4-K1,TNFRSF18,0.26859946197353923,34.40860215053764,0.18517837623024783,Activation
CD4-K1,TNFRSF4,0.05335899463248886,5.913978494623656,-0.44875146812026684,Activation
CD4-K1,TNFRSF8,0.35469248169187567,56.451612903225815,1.7611975386917236,Activation
CD4-K1,TNFRSF9,0.5158608523654793,48.924731182795696,2.6110609185455145,Activation
CD4-K1,TNFSF13B,0.05527525138657216,11.827956989247312,-1.1614102093270158,Activation
HVEM-CD79B,CRTAM,0.048275873849590666,10.76923076923077,-0.18807620362265393,Activation
HVEM-CD79B,DUSP4,0.8967641767365582,82.564102564102555,0.38893972046704717,Activation
HVEM-CD79B,ID3,0.5888600019279184,62.05128205128205,0.9517134318600964,Activation
HVEM-CD79B,IFNG,0.328407642884153,42.05128205128205,0.26022181002765904,Activation
HVEM-CD79B,IL2RA,1.1469178566007274,81.53846153846153,0.7351581534431103,Activation
HVEM-CD79B,LAIR2,0.29190906991886956,36.92307692307693,1.3641519396296289,Activation
HVEM-CD79B,LAYN,0.12010739891660133,16.41025641025641,-0.298643162799588,Activation
HVEM-CD79B,NPW,0.32857675491195343,41.02564102564102,-0.2760788331167798,Activation
HVEM-CD79B,RGS16,1.1515126834984517,85.64102564102564,0.7586195759252704,Activation
HVEM-CD79B,TNFRSF18,0.13002278918314403,15.897435897435896,-0.6309300129745478,Activation
HVEM-CD79B,TNFRSF4,0.07019030502279773,8.205128205128204,-0.326952122184332,Activation
