ModelID	MICA	MICB	ULBP1	ULBP2	ULBP3	RAET1E	RAET1G	RAET1L	CellLineName	StrippedCellLineName	CCLEName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype
ACH-001997	0.0168041662564189	-0.307805307695917	-0.0937879776821861	-0.374372582467958	-0.0824698440737411	0.209677229013285	-0.0558956870348589	-0.0450315901053466	MGH-AOVC1	MGHAOVC1	ECC2_BILIARY_TRACT	Ampulla of Vater	Ampullary Carcinoma	Ampullary Carcinoma
ACH-002014	0.0157051996811338	-0.272582531062516	0.5068015973487	0.298796648252991	0.0309814659370635	0.2119873725897	-0.416275581555721	0.0280138256183532	Mel270	MEL270	MEL270_UVEA	Eye	Ocular Melanoma	Uveal Melanoma
ACH-002066	0.0401504573548627	-0.228785590292075	0.0734290920224099	0.159389175202226	-0.0846638754839601	0.154771048365399	0.100501854695734	-0.0172662574877963	HS-Sch-2	HSSCH2	HSSCH2_CENTRAL_NERVOUS_SYSTEM	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor
ACH-002083	0.131694722283115	-0.366756024071448	0.19293231155819		-0.0738644202374	0.0469300347553307			NB69	NB69	NB69_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-002239	0.299073975880963	-0.356861192183218	0.119741859306573		-0.00815862773774287	0.232673256018732			H3118	H3118	H3118_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Salivary Carcinoma	Mucoepidermoid Carcinoma
ACH-002261	0.027695494248139	-0.297620503947113	0.327818461406924		-0.0326489917190304	0.164152134784874			KP-N-YS	KPNYS	KPNYS_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-002400	0.165987455050888	-0.276812824168654	0.177280015770107	-0.309744507088412	-0.12527660808435	0.26610071742877	-0.247235893187999	-0.15059633367005	21MT-1	21MT1	21MT1_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
ACH-002446	0.10941527952103	-0.212756832060863	0.121320610065379	-0.209452494750284	0.0530178439153261	0.0591296444989802	-0.0344403078784823	-0.043078154914192	CCLF_UPGI_0005_T	CCLFUPGI0005T	CCLFUPGI0005T_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma
ACH-002490	0.111337868291506	0.204225649717391	-0.139397501455708	0.130445202972622	0.0307161531727932	0.0360919415860005			NCI-H1882	NCIH1882	NCIH1882_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-002526	0.219305299906928	-0.313188289029768	0.0914594327722912	-0.0472796074718044	0.223961626340816	0.0583567519397454	-0.131315682010241	-0.0639584077390828	SNU-1327	SNU1327	SNU1327_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-002654	0.0802228976868939	-0.0630582766139021	-0.263382020630302	-0.253120075557783	-0.0395345712062597	0.225495774575643	-0.323730964902528	0.193352364587302	JVE-015	JVE015	JVE015_COLON	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-002782	0.178700037282735	-0.14845134847086	-0.057908172298691	-0.0189647736034261	0.0878115537187134	0.179501548275719	0.0480982720256867	-0.114822627063424	NCC-UPS1-C1	NCCUPS1C1	""	Soft Tissue	Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma	Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
ACH-003176	0.0839223853606423	0.0115713043142072	0.196421460427054	-0.165548802520228	-0.104670247108904	0.12398869449612			NRH-GCT1	NRHGCT1	NRH-GCT1	Bone	Osteosarcoma	Osteosarcoma
ACH-003190	0.0681372992462924	-0.187396116226604	0.227741666396251	0.0449260090169735	-0.12443938419999	0.0747165461193321								
ACH-000012	-0.0697571897916432	-0.0302275033757205	0.132976535907221	-0.114842136770858	-0.0112231491228723	0.129246535053928	0.143336269114165	-0.179339126394377	HCC-827	HCC827	HCC827_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000013	0.0667847754826763	-0.25863550289081	0.196017034710596	-0.178557832246307	-0.077592858835879	0.253890919648459	0.0328888531543382	0.0529439574953251	ONCO-DG-1	ONCODG1	ONCODG1_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer
ACH-000132	-0.126377590385564	-0.211752899061042	0.171421645184435	-0.336749749695855	-0.0278572186354735	0.173508072333995	-0.118815913812833	0.0862365662972727	JHOS-2	JHOS2	JHOS2_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer
ACH-000151	0.176091582138326	-0.344783034989057	0.0185614016886605	-0.0946126961139355	0.0383128986754411	0.275339594193768	-0.0402790578180241	0.0508491363214032	JM1	JM1	JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia
ACH-000206	0.223044516475239	-0.380126429152503	-0.0796938845501432	-0.191819736959212	-0.197102209525734	0.0617769510946456	-0.0296909175850074	-0.0828092970642001	C8166	C8166	C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Non-Cancerous	Transformed cell line, B lymphoblast
ACH-000246	0.0530221283381772	-0.115779198275383	0.0782543751537433	0.0247765369418995	0.0376159658711193	0.167253075998427	-0.0476329442320231	-0.0631664134015086	SLR 23	SLR23	SLR23_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma
ACH-000264	0.0750987645569752	-0.127534856852518	0.0555166401152218	0.0347635841061676	0.0148584277978843	0.171500489649513	0.147842121519672	-0.0358175908066408	Calu-6	CALU6	CALU6_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000272	0.0901203040784944	-0.322211805905627	0.0855427400109224	-0.292856524469763	-0.0268306724937812	0.17892309470309	-0.0108540969774403	-0.0744296812643966	SLR 24	SLR24	SLR24_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma
ACH-000293	0.177667425343328	-0.0138085792534129	0.035486504534667	0.0143121721788094	0.142923015214142	0.204836283710721	-0.0228832782637704	0.2802137912967	KLE	KLE	KLE_ENDOMETRIUM	Uterus	Endometrial Carcinoma	Endometrial Carcinoma
ACH-000296	0.426092370624744	0.0176343609628009	-0.125344036528798	-0.251021910693996	-0.183779477372346	0.263072437534092	-0.0537414440448445	-0.190493263710289	OUMS-23	OUMS23	OUMS23_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-000303	0.259343895810093	-0.320014569163994	0.165554031996597	-0.14983213445277	-0.224401911497023	-0.0115106367644006	0.101072930980347	-0.379442696172416	SNU-5	SNU5	SNU5_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma
ACH-000345	-0.273639422167647	-0.209769873415382	0.345267289459729	-0.120355275133465	-0.112246616907723	0.20189192623047	0.108503923127679	0.11999970017919	KP-N-RT-BM-1	KPNRTBM1	KPNRTBM1_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-000374	0.0431354214021812	-0.818066444590299	0.12779641484676	-0.138276265191985	-0.0792253911698162	0.0791682468770479	-0.202957951586612	0.044453084110092	HCC1143	HCC1143	HCC1143_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
ACH-000417	-0.0303927131929159	-0.15157763140194	0.0727412420263418	-0.17067800328218	0.0585038686520039	0.159029795498431	-0.220338086229097	-0.16755604174647	Panc 08.13	PANC0813	PANC0813_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-000431	0.00758605649156739	-0.0258928187315767	0.08102960317644	-0.204639206629979	-0.0825478731096549	0.218463166698597	0.0967398732601584	0.0259018735064171	NCI-H1694	NCIH1694	NCIH1694_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000442	0.182104299981213	-0.0259766947892285	0.236108440222267		0.069188113324879	0.212758123525226			RERF-LC-Sq1	RERFLCSQ1	RERFLCSQ1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000450	-0.0950752901637011	0.0771669490920972	0.283144207627297	-0.501855187519135	0.0428944955742606	0.248891834617906	0.0394044946079745	-0.183751590565763	MEL-HO	MELHO	MELHO_SKIN	Skin	Melanoma	Melanoma
ACH-000504	0.0333910336660077	-0.172079677099988	0.0756582520761162	0.111798563933282	-0.117417042259328	0.179299506446324	0.106716298951571	-0.0967191551061411	SNB75	SNB75	SNB75_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma
ACH-000505	0.108232860800201	-0.136358482625056	0.17135384047816	-0.0855878141091401	0.0768042066808604	0.136880917940221	0.0668566302488863	0.047483903096668	RKN	RKN	RKN_SOFT_TISSUE	Soft Tissue	Leiomyosarcoma	Leiomyosarcoma
ACH-000517	-0.127885142555733	-0.245802326933783	-0.00285263544331389	-0.120630793618666	-0.0342402422383585	0.11860336245485	-0.106239849222289	-0.219777099746505	SNU-410	SNU410	SNU410_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-000521	-0.0357276722375981	0.0619186439635233	-0.137692731989041	-0.160094210925341	0.0227828597345919	0.16119486253345	-0.123277119093223	-0.0320250447932235	NCI-H2030	NCIH2030	NCIH2030_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000551	0.282776416532032	-0.393558594919152	0.115538216044642	-0.0185068246953065	0.223590082439808	0.0168348163529578	0.00436180952595275	-0.194457339737576	K-562	K562	K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+
ACH-000554	-0.328133081217596	-0.0786157272684712	0.218012271240532		-0.157463294356259	0.135330024420214			UACC-893	UACC893	UACC893_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Lobular Carcinoma
ACH-000559	0.0707872861435064	-0.500050302960602	0.102277250969802	-0.250509620058066	-0.206743407520151	0.0765740370789287	-0.120335891738628	-0.0416353004149437	NCI-H1836	NCIH1836	NCIH1836_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000619	0.00948470592721048	-0.254764783794945	0.0518808499041735	-0.276919848425108	-0.187969057471839	0.162998576781401	0.0251053631857326	0.0129013691424752	PE/CA-PJ15	PECAPJ15	PECAPJ15_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-000634	0.126725304831673	-0.102408346174667	0.31047786837277	-0.100644749771502	0.196895026858842	0.30765295750885	-0.0723157214484182	-0.0257117771990878	LN-340	LN340	LN340_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma
ACH-000645	0.169659910424521	-0.233144819257253	-0.0413257062220845	0.0132920937819769	-0.206436756024871	0.182156052118594	-0.000757934238825028	-0.0649970462151925	JL-1	JL1	JL1_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type
ACH-000649	-0.00435042142847885	-0.35529819542933	0.0329274811516637	-0.292053451105033	-0.159587292583518	0.111686756986438	0.0423298432709289	-0.0313622532807618	786-O	786O	786O_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma
ACH-000699	-0.0348154865849032	-0.388766759007767	0.149316377145449	-0.0575370742874515	-0.168341960461214	0.165268818304348	-0.0979381147142366	0.00914662668584297	HCC1395	HCC1395	HCC1395_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
ACH-000700	-0.142632378028341	-0.0951805159168695	0.148038089067591	0.071230912745494	-0.0186305200232438	0.0294362916181604	0.146119197475395	0.0703645507510313	NCI-H2882	NCIH2882	NCIH2882_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000713	0.226935027387917	-0.233715686021373	0.279867279579868	0.135702979267273	-0.0916497138605565	0.16642530176056	0.117054667584451	0.132285727333189	Caov-3	CAOV3	CAOV3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer
ACH-000722	-0.259056846113207	-0.0205968649390589	0.00405082753827134		0.274959045490099	0.301143789141191			SNU-C1	SNUC1	SNUC1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-000734	-0.0381421764776398	-0.283893328180794	0.0908755288622392	-0.0701610645436601	-0.0995988725042398	0.0289806167931529	-0.00205394745128637	0.0437828067927461	JHH-5	JHH5	JHH5_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma
ACH-000740	0.118338962798439	-0.214069555688607	0.0922718228470849	-0.0795950521788127	-0.033814720779703	0.176829898482098	0.139309750450321	-0.0228031080563348	A-253	A253	A253_SALIVARY_GLAND	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-000746	-0.102396972453668	-0.336286699011553	-0.218784349654205	-0.47914445347095	-0.218167024513156	0.198602184539073	0.0204136214736848	-0.0654492899022278	GSS	GSS	GSS_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma
ACH-000757	0.111655764632059	-0.0718726213196785	0.10733008656924	0.095487308367437	0.1921425585707	0.174078170228197	-0.0323661946680551	0.0195665128858119	A427	A427	A427_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000775	0.0943017630261451	-0.197930433064176	0.330427053732282	-0.0842717111448554	-0.00497378360673444	0.259596150218375	-0.037642101913516	0.000662599027229316	NCI-H727	NCIH727	NCIH727_LUNG	Lung	Lung Neuroendocrine Tumor	Lung Carcinoid
ACH-000777	-0.198777801156675	-0.221784405521009	-0.0046141724588895	-0.281600021855657	0.067516423313382	0.247114658676601	-0.0856248144217048	-0.00446922132359419	KYSE-30	KYSE30	KYSE30_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma
ACH-000788	-0.0339997606381964	-0.212151969750334	0.0507480661126713	-0.129817356707752	-0.105656453880879	0.0787046897732572	0.0324458547309988	0.00321111603194968	A2058	A2058	A2058_SKIN	Skin	Melanoma	Melanoma
ACH-000835	-0.119142311565599	-0.221225643283121	0.270366959972491	-0.443726595611427	-0.173107477326706	0.132649634868196	-0.0555287864742983	-0.0632837516645215	GCT	GCT	GCT_SOFT_TISSUE	Soft Tissue	Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma	Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
ACH-000851	0.0287030843564269	0.0196813904052855	0.136979487296181	-0.131774269574795	0.16747974088069	0.0146247557772057	0.0888635852263168	0.0159188972808383	MOR/CPR	MORCPR	MORCPR_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000861	-0.105371895066174	-0.256921055540744	0.086819069730834	-0.280287547442252	-0.105553808805958	0.421154350538504	-0.0255248390893406	-0.1314591333996	HOP-62	HOP62	HOP62_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000878	0.108207209407784	-0.307528009837229	-0.0855312466926699	-0.360277921371378	-0.179286255339916	0.299933241927343	-0.0457481523737187	-0.200052947644933	HCC-15	HCC15	HCC15_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000881	0.0314717734861318	-0.385344723473978	-0.102565989245117	0.0489061883332274	0.0452929847491259	0.134424688796201	-0.113976447181082	-0.00474415794038902	MEL-JUSO	MELJUSO	MELJUSO_SKIN	Skin	Melanoma	Cutaneous Melanoma
ACH-000882	0.128783356179708	-0.118086525754396	-0.0549496145017618	-0.168263272506896	0.00425443349187162	0.274456391383222	-0.0644710919526644	-0.156341417826803	IGR-1	IGR1	IGR1_SKIN	Skin	Melanoma	Melanoma
ACH-000885	0.156643513464018	-0.185457959976712	0.116042011292426	-0.273888339862897	0.107631221209484	0.137851032513289	-0.230788129396042	-0.0767581837300432	TOV-21G	TOV21G	TOV21G_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Clear Cell Ovarian Cancer
ACH-000896	0.0361685384944348	-0.182837065933932	0.0902611628298769	-0.0517139385120412	0.154238864182615	0.129244754263782	-0.15487128810957	-0.110954081345048	647-V	647V	647V_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma
ACH-000917	-0.0329352934843539	-0.233246295158415	0.236424661410957	-0.111327939419427	0.028699165923068	0.186602628873103	0.00286528636650784	0.0421970275792841	TE-4	TE4	TE4_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma
ACH-000935	-0.109523293417809	-0.139175376272094	-0.135475361787004	0.0373777772623816	0.185047548376319	0.107875985778607	0.112226893543349	-0.22809549491094	MDST8	MDST8	MDST8_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-000956	0.202472926953778	-0.226734693810332	0.0928443772324207		0.277199781754884	0.366106858188862			22Rv1	22RV1	22RV1_PROSTATE	Prostate	Prostate Adenocarcinoma	Prostate Adenocarcinoma
ACH-000976	0.0305759777823452	-0.402938328828105	0.135826129662454	-0.211073376930491	-0.0889151091308353	0.271937339006946	-0.0143773035519974	-0.00728559744221223	HuCCT1	HUCCT1	HUCCT1_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma
ACH-000997	-0.081438326312364	-0.275671592765358	-0.151115297246561		-0.0432596390657929	-0.026605994357049			HCT-15	HCT15	HCT15_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-001031	0.154846994843834	-0.243841870417424	0.0469972716598603	-0.21394662351002	-0.0434363746664876	0.22343754396245	-0.133857129067664	-0.16208930047572	CHLA-266	CHLA266	CHLA266_SOFT_TISSUE	CNS/Brain	Embryonal Tumor	Atypical Teratoid/Rhabdoid Tumor
ACH-001036	0.281759031966291	-0.485661518070715	0.214503006868865	-0.250358401599842	-0.0427442506239509	-0.158935863729548	-0.0142735289943274	0.157298686119073	CMK-11-5	CMK115	CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Myeloid Leukemia Associated with Down Syndrome
ACH-001067	0.179970908360054	-0.0203233269839381	-0.120704705942307	0.13569255473173	0.0357224134807615	-0.0138225643082204	0.085749310655987	0.0113705180381878	F5	F5	F5_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Meningothelial Tumor	Meningioma
ACH-001107	-0.123790506685764	-0.246777664159163	0.0233945185049023		0.0493248397009821	0.266613775150513			KP-1N	KP1N	KP1N_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-001129	-0.168027862923123	0.0880368598974534	0.227102972780303	-0.00345631466150816	-0.283899900850443	0.222538409988783	0.0217705126134885	-0.0587257038311247	MONO-MAC-1	MONOMAC1	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia
ACH-001151	0.0492975257698796	-0.132986197381533	0.158895088497015	-0.0712968141422897	-0.0851604805626973	0.133872882579569	-0.137326155219519	-0.0550785207092391	OVCAR-5	OVCAR5	OVCAR5_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer
ACH-001233	0.101825424989312	-0.401198011464886	0.133397311394857		-0.00072640307426497	0.199133543933864			VMRC-LCD	VMRCLCD	VMRCLCD_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-001278	0.0105481556420964	-0.236007577491046	0.160687333392248	-0.312013705628194	0.0816933374974794	0.0541612336709927	-0.0266557758493496	-0.174011635364734	BIN-67	BIN67	BIN67_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Small Cell Carcinoma of the Ovary
ACH-001333	-0.0614612619881701	-0.241111783125105	0.243699162334109	-0.0891185606549927	-0.0692703210552579	0.354262502341987	0.187409735946554	-0.0206958397972909	C-33 A	C33A	C33A_CERVIX	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma
ACH-001400	-0.0495108529215802	-0.15691087560185	0.092117748887988	0.401286604236014	0.109618467082283	0.190655036828064	0.138282605446349	0.258490243588178	SW 954	SW954	SW954_CERVIX	Vulva/Vagina	Squamous Cell Carcinoma of the Vulva/Vagina	Squamous Cell Carcinoma of the Vulva/Vagina
ACH-001421	-0.00386196393288923	-0.290982731439136	0.0173907332488778	-0.283385443048888	-0.200409133556438	0.123482693804095	-0.138051711137996	-0.00277269584573042	WERI-Rb-1	WERIRB1	WERIRB1_AUTONOMIC_GANGLIA	Eye	Retinoblastoma	Retinoblastoma
ACH-001451	0.0208469765624263	-0.20434226981915	-0.00593743911599766	-0.370147634608984	-0.128389022804708	0.123865015722552	-0.045761533874692	-0.00787265552761904	BOKU	BOKU	BOKU_CERVIX	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma
ACH-001459	-0.333262219936973	-0.0485120692935582	-0.388923524089951	0.0260393330190636	0.0898338599182803	-0.042601559471548	0.113048317608796	0.0508607768287892	C80	C80	C80_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Rectal Adenocarcinoma
ACH-001497	-0.147167592907538	-0.223655618894143	0.00916282429301879	-0.0416394066932887	0.00211017328386245	-0.0695648463797255	-0.117981631252794	0.108492034756666	ESO51	ESO51	ESO51_OESOPHAGUS	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Esophageal Adenocarcinoma
ACH-001521	-0.0455929356394754	-0.261920478792388	-0.0790891051558904	-0.0654213960852164	-0.157968712246045	0.27973083236514	-0.234776954032177	-0.272325396612814	HKA-1	HKA1	HKA1_SKIN	Skin	Cutaneous Squamous Cell Carcinoma	Cutaneous Squamous Cell Carcinoma
ACH-001529	0.00259178205045321	-0.235098168758637	0.32171902233163	0.0134173226017789	0.2384648151948	0.0942013492314684	-0.125237901266203	-0.113813089678429	JAR	JAR	JAR_PLACENTA	Uterus	Gestational Trophoblastic Disease	Choriocarcinoma
ACH-001554	0.0540744152932862	-0.155969574476592	0.143100757916565	-0.0343383577474903	0.19006965076765	0.259928298305742	0.0831656430978294	-0.0332310042582694	mel-202	MEL202	MEL202_UVEA	Eye	Ocular Melanoma	Uveal Melanoma
ACH-001570	0.0681652700240879	-0.107456460044386	0.039148980673903	-0.0100508406363982	0.0935667267915284	0.198105730055017	0.32631678214601	0.0887912052685118	MM426	MM426	MM426_SKIN	Skin	Melanoma	Melanoma
ACH-001578	-0.17690324397216	0.0138432243230646	0.0231095725893324	0.096548337080832	-0.0226969567632268	0.234050353367378			NCCIT	NCCIT	NCCIT_TESTIS	Testis	Non-Seminomatous Germ Cell Tumor	Embryonal Carcinoma
ACH-001652	0.138841637184778	-0.109416800009207	0.146381918867215	-0.155275059637297	-0.00743080185586627	0.180247967610032	0.0212351718254876	-0.0307514817894732	SKG-II	SKGII	SKGII_ENDOMETRIUM	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma
ACH-001688	0.117730650787739	-0.0588162438597655	0.171683914873551	-0.0491466678097559	-0.177725031518238	0.0627070216135648	-0.0885825627420341	0.141375634059341	UM-RC-7	UMRC7	UMRC7_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma
ACH-001765	-0.0468365519502717	-0.253831318616177	0.00785990397291377	-0.260763353601455	-0.0723949064690295	0.242934447041767	-0.074705974315701	-0.17004380577888	Rh4	RH4	RH4_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma
ACH-001838	-0.0976787625637179	-0.305227702723241	0.0370638917848279	0.0101362283674724	-0.300541124576773	0.0857160588843589	-0.131101915086656	-0.12221237832134	MGH-ICC12	MGHICC12	ICC12_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma
ACH-001844	-0.164362061634023	-0.100092719150393	-0.0152918548738098	-0.00827028288499257	0.0515548626406834	0.125402670241675	-0.324084986825485	0.1174183482519	MGH-ICC4	MGHICC4	ICC4_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma
ACH-001972	0.0937983307484492	-0.240544174057119	0.159915372882625	0.0417777314654662	-0.103473701958615	0.215276356346269	0.0754413071712304	0.0553242461634289	MM473	MM473	MM473_SKIN	Skin	Melanoma	Melanoma
ACH-002003	0.121522130043215	-0.186628581042175	0.269449748828565	-0.161557504066083	0.149192054943661	0.540277809905363	-0.178377745718103	0.0368575427684385	A375 SKIN CJ3	A375SKINCJ3	A375_SKIN_CJ3_RESISTANT	Skin	Melanoma	Melanoma
ACH-002004	0.244950762869169	-0.122894759244248	0.0488023703598847	0.127737420555736	-0.335475974316823	-0.106993459331884	-0.371337591012303	0.168207623497554	UACC62 SKIN CJ1	UACC62SKINCJ1	UACC62_SKIN_CJ1_RESISTANT	Skin	Melanoma	Melanoma
ACH-002042	0.117548728084576	-0.314278887871278	0.0463825007609015	-0.00841069777856551	0.0343268615264172	0.16904581160027	0.0473017281188543	0.0615777232655076	T3M-5	T3M5	T3M5_THYROID	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma
ACH-002077	-0.129795733802841	-0.243728394916229	0.0294401912912256	0.210165404855944	-0.0970538702904624	0.254700060122236	-0.0311520408171686	-0.0476006966165037	Lu-165	LU165	LU165_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-002084	-0.00828724583310032	-0.219776965786562	0.128752461784888	-0.154415717163472	-0.158623390703626	0.175829528431102	0.0603588719677267	-0.0331121200785975	MMAc	MMAC	MMAC_SKIN	Skin	Melanoma	Melanoma
ACH-002210	0.191301567168333	-0.0940155889135926	-0.0514472460390082		-0.0428071879528137	0.0864350222197171			ARH-77	ARH77	ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Non-Cancerous	Immortalized Blood
ACH-002250	0.0586997256637383	-0.336670405519035	0.293253661539792		-0.0450025411158092	0.221934674883489			JHU-022	JHU022	JHU022_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma
ACH-002278	-0.0115051262652218	-0.75112808658488	0.323698157750236		0.0638893936279606	-0.00334418609465512			NB10	NB10	NB10_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-002399	-0.0897887468530446	-0.274263189234589	0.110298311040614	-0.136124720768693	0.184998267289515	0.0635168099446036	0.0643574063784026	-0.0964881543656897	21NT	21NT	21NT_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
